6373	Ross Bagdasarian Jr.	Parents	Ross Bagdasarian Sr.	Section	1	Ross Bagdasarian Sr.	exact	Bagdasarian was born in Fresno, California, the son of Armenuhi (née Kulhanjian) and Ross Bagdasarian Sr.	http://nif.dbpedia.org/wiki/en/Ross_Bagdasarian_Jr.?dbpv=2016-10&nif=phrase&char=339,359
6375	Samuel Irving Newhouse Jr.	Parents	Samuel Irving Newhouse Sr.	Section	1	Samuel Irving Newhouse Sr.	exact	He is the son of Mitzi (Nee Epstein) and Samuel Irving Newhouse Sr.	http://nif.dbpedia.org/wiki/en/Samuel_Irving_Newhouse_Jr.?dbpv=2016-10&nif=phrase&char=583,609
6379	Lester Crown	Parents	Henry Crown	Abstract	0	Henry Crown	exact	Lester Crown (born June 7, 1925) is an American businessman and is the son of Chicago financier Henry Crown	http://nif.dbpedia.org/wiki/en/Lester_Crown?dbpv=2016-10&nif=phrase&char=96,107
6381	Ann Dunham	Parents	Stanley Armour Dunham	Section	1	Stanley Armour Dunham	exact	Dunham was born on November 29, 1942 at Saint Francis Hospital in Wichita, Kansas, the only child of Madelyn Lee Payne and Stanley Armour Dunham	http://nif.dbpedia.org/wiki/en/Ann_Dunham?dbpv=2016-10&nif=phrase&char=2788,2809
6382	Auguste of Anhalt-Dessau	Parents	Landgravine Amalie of Hesse-Homburg	Section	1	Landgravine Amalie of Hesse-Homburg	exact	Auguste was born on 18 August 1793 in Dessau as the eldest child of Frederick, Hereditary Prince of Anhalt-Dessau, and his wife, Landgravine Amalie of Hesse-Homburg	http://nif.dbpedia.org/wiki/en/Auguste_of_Anhalt-Dessau?dbpv=2016-10&nif=phrase&char=443,478
6384	Robert Ng	Parents	Ng Teng Fong	Abstract	0	Ng Teng Fong	exact	He is the eldest son of the late Ng Teng Fong	http://nif.dbpedia.org/wiki/en/Robert_Ng?dbpv=2016-10&nif=phrase&char=271,283
6386	Yaroslavna of Halych	Parents	Yaroslav Osmomysl	Abstract	0	Yaroslav Osmomysl	exact	Yaroslavna of Halych, was a Hungarian queen consort, married to King Stephen III of Hungary. She was a daughter of Prince Yaroslav Osmomysl	http://nif.dbpedia.org/wiki/en/Yaroslavna_of_Halych?dbpv=2016-10&nif=phrase&char=122,139
6387	Lucrezia Barberini	Parents	Anna Colonna	Section	1	Anna Colonna	exact	Barberini was born 24 October 1628; the eldest of five children to Taddeo Barberini, Prince of Palestrina and his wife Anna Colonna	http://nif.dbpedia.org/wiki/en/Lucrezia_Barberini?dbpv=2016-10&nif=phrase&char=340,352
6389	Nedum Cheralathan	Parents	Uthiyan Cheralathan	Abstract	0	Uthiyan Cheralathan	exact	Nedum Cheralathan (Nedunjeral Athan) was a Chera king of the Sangam period in ancient South India, contemporary to the Chola ruler Perunarkilli. He is considered as the second known Chera King as per the literary works during Sangam period, and particularly in the Second Ten of Pathirruppaththu. Nedum Cheralatan succeeded his father, Uthiyan Cheralathan	http://nif.dbpedia.org/wiki/en/Nedum_Cheralathan?dbpv=2016-10&nif=phrase&char=336,355
6390	Friedrich Kettler	Parents	Anna of Mecklenburg	Section	1	Anna of Mecklenburg	exact	Friedrich Kettler was born to Gotthard Kettler and his wife Anna of Mecklenburg	http://nif.dbpedia.org/wiki/en/Friedrich_Kettler?dbpv=2016-10&nif=phrase&char=597,616
6393	Francisco de Borbón y de la Torre	Parents	Francisco de Paula de Borbón y Castellví	Section	1	Francisco de Paula de Borbón y Castellví	exact	He was the elder son of Francisco de Paula de Borbón y Castellví	http://nif.dbpedia.org/wiki/en/Francisco_de_Borbón_y_de_la_Torre?dbpv=2016-10&nif=phrase&char=745,785
6394	Jan Zbigniew Ossoliński	Parents	Hieronim Ossoliński	Abstract	0	Hieronim Ossoliński	exact	Jan Zbigniew Ossoliński was the son of Hieronim Ossoliński	http://nif.dbpedia.org/wiki/en/Jan_Zbigniew_Ossoliński?dbpv=2016-10&nif=phrase&char=447,466
6395	Joanna of Flanders	Parents	Joan, Countess of Rethel	Section	1	Joan, Countess of Rethel	exact	Joanna was the daughter of Louis I, Count of Nevers and Joan, Countess of Rethel	http://nif.dbpedia.org/wiki/en/Joanna_of_Flanders?dbpv=2016-10&nif=phrase&char=832,856
6396	Louis I, Count of Flanders	Parents	Joan, Countess of Rethel	Section	1	Joan, Countess of Rethel	exact	He was the son of Louis I, Count of Nevers, and Joan, Countess of Rethel	http://nif.dbpedia.org/wiki/en/Louis_I,_Count_of_Flanders?dbpv=2016-10&nif=phrase&char=151,175
6397	John Derek	Parents	Lawson Harris	Section	1	Lawson Harris	exact	Derek was born Derek Delevan Harris in Hollywood, California, the son of actor/director Lawson Harris	http://nif.dbpedia.org/wiki/en/John_Derek?dbpv=2016-10&nif=phrase&char=393,406
6398	Lana Parrilla	Parents	Sam Parrilla	Section	1	Sam Parrilla	exact	Parrilla was born in Brooklyn. Her father, Sam Parrilla	http://nif.dbpedia.org/wiki/en/Lana_Parrilla?dbpv=2016-10&nif=phrase&char=729,741
6399	Duke of Ye	Parents	Shen Yin Shu	Abstract	0	Shen Yin Shu	exact	Shen Zhuliang's father, Shen Yin Shu	http://nif.dbpedia.org/wiki/en/Duke_of_Ye?dbpv=2016-10&nif=phrase&char=242,254
6400	Apa Saheb Bala Saheb Pant	Parents	Bhawanrao Shriniwasrao Pant Pratinidhi	Section	4	Bhawanrao Shriniwasrao Pant Pratinidhi	exact	 *  Bhawanrao Shriniwasrao Pant Pratinidhi	http://nif.dbpedia.org/wiki/en/Apa_Saheb_Bala_Saheb_Pant?dbpv=2016-10&nif=phrase&char=3075,3114
6400	Apa Saheb Bala Saheb Pant	Parents	Bhawanrao Shriniwasrao Pant Pratinidhi	Section	1	Bhawanrao Shriniwasrao Pant Pratinidhi	exact	Apa Sahib Bala Saheb Pant was born on 11 September 1912 in the princely state of Aundh in the British India, presently near Pune in the Indian state of Maharashtra, as the second son of Bhawanrao Shriniwasrao Pant Pratinidhi	http://nif.dbpedia.org/wiki/en/Apa_Saheb_Bala_Saheb_Pant?dbpv=2016-10&nif=phrase&char=876,914
6401	Yuknoom Ch'een II	Parents	Scroll Serpent	Section	1.1	Scroll Serpent	exact	Yuknoom was born on September 11, 600. His parents were maybe king Scroll Serpent	http://nif.dbpedia.org/wiki/en/Yuknoom_Ch'een_II?dbpv=2016-10&nif=phrase&char=272,286
6403	Henry III, Duke of Brunswick-Grubenhagen	Parents	Eric I, Duke of Brunswick-Grubenhagen	Section	1	Eric I, Duke of Brunswick-Grubenhagen	exact	Henry was the eldest son of Eric I, Duke of Brunswick-Grubenhagen	http://nif.dbpedia.org/wiki/en/Henry_III,_Duke_of_Brunswick-Grubenhagen?dbpv=2016-10&nif=phrase&char=237,274
6404	Agnes of Brunswick-Grubenhagen	Parents	Eric I, Duke of Brunswick-Grubenhagen	Section	1	Eric I, Duke of Brunswick-Grubenhagen	exact	She was a daughter of Eric I, Duke of Brunswick-Grubenhagen	http://nif.dbpedia.org/wiki/en/Agnes_of_Brunswick-Grubenhagen?dbpv=2016-10&nif=phrase&char=164,201
6406	Maria Carolina of Austria	Parents	Francis I, Holy Roman Emperor	Section	1	Francis I, Holy Roman Emperor	exact	Born on 13 August 1752 at the Schönbrunn Palace, Vienna, Maria Carolina was the thirteenth and sixth surviving child of Maria Theresa, Queen of Hungary and Bohemia and ruler of the Habsburg dominions, and Francis I, Holy Roman Emperor	http://nif.dbpedia.org/wiki/en/Maria_Carolina_of_Austria?dbpv=2016-10&nif=phrase&char=2083,2112
6407	Archduchess Maria Carolina of Austria (1740–1741)	Parents	Francis I, Holy Roman Emperor	Abstract	0	Francis I, Holy Roman Emperor	exact	Archduchess Maria Carolina of Austria (full German name: Maria Carolina Ernestina Antonia Johanna Josefa; 12 January 1740 – 25 January 1741) was the third child and daughter of Maria Theresa, later Queen of Hungary and Bohemia. Her father was Duke Francis of Lorraine, later Francis I, Holy Roman Emperor	http://nif.dbpedia.org/wiki/en/Archduchess_Maria_Carolina_of_Austria_(1740–1741)?dbpv=2016-10&nif=phrase&char=275,304
6411	Otto Louis of Salm-Kyrburg-Mörchingen	Parents	John IX of Salm-Kyrburg-Mörchingen	Abstract	0	John IX of Salm-Kyrburg-Mörchingen	exact	His parents were John IX of Salm-Kyrburg-Mörchingen	http://nif.dbpedia.org/wiki/en/Otto_Louis_of_Salm-Kyrburg-Mörchingen?dbpv=2016-10&nif=phrase&char=337,371
6413	Anna of Nassau-Dillenburg (1541–1616)	Parents	Juliana of Stolberg	Abstract	0	Juliana of Stolberg	exact	Anna of Nassau-Dillenburg (21 September 1541 in Dillenburg – 12 February 1616 in Weilburg) was a daughter of Count William "the Rich" of Nassau-Dillenburg and his second wife, Juliana of Stolberg	http://nif.dbpedia.org/wiki/en/Anna_of_Nassau-Dillenburg_(1541–1616)?dbpv=2016-10&nif=phrase&char=176,195
6414	Elisabeth of Nassau-Dillenburg	Parents	Juliana of Stolberg	Abstract	0	Juliana of Stolberg	exact	Countess Elisabeth of Nassau-Dillenburg (born 25 September 1542 in Dillenburg – died: 18 November 1603 in Dillenburg) was a daughter of William I, Count of Nassau-Dillenburg and Juliana of Stolberg	http://nif.dbpedia.org/wiki/en/Elisabeth_of_Nassau-Dillenburg?dbpv=2016-10&nif=phrase&char=178,197
6418	Ferdinand von Bismarck	Parents	Otto Christian Archibald von Bismarck	Section	1	Otto Christian Archibald von Bismarck	exact	The son of politician and diplomat Otto Christian Archibald von Bismarck	http://nif.dbpedia.org/wiki/en/Ferdinand_von_Bismarck?dbpv=2016-10&nif=phrase&char=249,286
6420	Tsarevna Marfa Alekseyevna of Russia	Parents	Alexis of Russia	Abstract	0	Alexis of Russia	exact	Tsarevna Marfa Alekseyevna of Russia (Russian: Марфа Алексеевна; 26 August 1652 – 19 June 1707) was a Russian princess, daughter of Tsar Alexis of Russia	http://nif.dbpedia.org/wiki/en/Tsarevna_Marfa_Alekseyevna_of_Russia?dbpv=2016-10&nif=phrase&char=137,153
6421	Prince Raphael Rainer of Thurn and Taxis	Parents	Archduchess Margarethe Klementine of Austria	Section	1	Archduchess Margarethe Klementine of Austria	exact	Raphael Rainer was born at Regensburg, Germany, the sixth son of Albert, 8th Prince of Thurn and Taxis and his wife Archduchess Margarethe Klementine of Austria	http://nif.dbpedia.org/wiki/en/Prince_Raphael_Rainer_of_Thurn_and_Taxis?dbpv=2016-10&nif=phrase&char=536,580
6421	Prince Raphael Rainer of Thurn and Taxis	Parents	Archduchess Margarethe Klementine of Austria	Abstract	0	Archduchess Margarethe Klementine of Austria	exact	Raphael Rainer Karl Maria Joseph Antonius Ignatius Hubertus Lamoral Prince of Thurn and Taxis (30 May 1906 at Regensburg, Germany - 8 June 1993 at Schwangau, Germany) was the sixth son of Albert, 8th Prince of Thurn and Taxis and his wife Archduchess Margarethe Klementine of Austria	http://nif.dbpedia.org/wiki/en/Prince_Raphael_Rainer_of_Thurn_and_Taxis?dbpv=2016-10&nif=phrase&char=239,283
6423	Duchess Charlotte of Brunswick-Lüneburg	Parents	Benedicta Henrietta of the Palatinate	Section	1	Benedicta Henrietta of the Palatinate	exact	Born at Schloss Herrenhausen in Hanover, a palace later destroyed in World War II, she was the eldest surviving daughter of John Frederick, Duke of Brunswick-Lüneburg and his wife, Benedicta Henrietta of the Palatinate	http://nif.dbpedia.org/wiki/en/Duchess_Charlotte_of_Brunswick-Lüneburg?dbpv=2016-10&nif=phrase&char=502,539
6424	Gertrude Bustill Mossell	Parents	Charles Hicks Bustill	Section	1	Charles Hicks Bustill	exact	She was born in Philadelphia, Pennsylvania on July 3, 1855 to Emily Robinson and Charles Hicks Bustill	http://nif.dbpedia.org/wiki/en/Gertrude_Bustill_Mossell?dbpv=2016-10&nif=phrase&char=512,533
6425	Joaan bin Hamad bin Khalifa Al Thani	Parents	Hamad bin Khalifa Al Thani	Abstract	0	Hamad bin Khalifa Al Thani	exact	Sheikh Joaan bin Hamad bin Khalifa Al-Thani (Arabic: جوعان بن حمد بن خليفه ال ثاني ) is a close member of Royal House of Thani. He is the fifth son of former Emir of Qatar, Sheikh Hamad bin Khalifa Al Thani	http://nif.dbpedia.org/wiki/en/Joaan_bin_Hamad_bin_Khalifa_Al_Thani?dbpv=2016-10&nif=phrase&char=180,206
6428	Brett Gosper	Parents	Kevan Gosper	Section	4	Kevan Gosper	exact	e Gosper is the son of International Olympic Committee member and former Vice-President, Kevan Gosp	http://nif.dbpedia.org/wiki/en/Brett_Gosper?dbpv=2016-10&nif=phrase&char=4735,4747
6429	Abdelaziz bin Khalifa Al Thani	Parents	Khalifa bin Hamad Al Thani	Section	1	Khalifa bin Hamad Al Thani	exact	Abdelaziz bin Khalifa is the first son of Khalifa bin Hamad Al Thani	http://nif.dbpedia.org/wiki/en/Abdelaziz_bin_Khalifa_Al_Thani?dbpv=2016-10&nif=phrase&char=212,238
6430	Duchess Maria Anna Josepha of Bavaria	Parents	Maria Amalia of Austria	Section	1	Maria Amalia of Austria	exact	Maria Anna Josepha was born at the Nymphenburg Palace in 1734. She was the fifth child of Charles Albert, Elector of Bavaria (later Holy Roman Emperor) and his wife Maria Amalia of Austria	http://nif.dbpedia.org/wiki/en/Duchess_Maria_Anna_Josepha_of_Bavaria?dbpv=2016-10&nif=phrase&char=466,489
6431	Richard von Coudenhove-Kalergi	Parents	Mitsuko Aoyama	Abstract	0	Mitsuko Aoyama	exact	Richard Nikolaus Eijiro, Count of Coudenhove-Kalergi (November 16, 1894 – July 27, 1972) was an Austrian-Japanese politician, philosopher and count of Coudenhove-Kalergi. A pioneer of European integration, he served as the founding president of the Paneuropean Union for 49 years. His parents were Heinrich von Coudenhove-Kalergi, an Austro-Hungarian diplomat, and Mitsuko Aoyama	http://nif.dbpedia.org/wiki/en/Richard_von_Coudenhove-Kalergi?dbpv=2016-10&nif=phrase&char=365,379
6431	Richard von Coudenhove-Kalergi	Parents	Mitsuko Aoyama	Section	1	Mitsuko Aoyama	exact	Coudenhove-Kalergi was the second son of Heinrich Coudenhove-Kalergi (1859–1906), an Austro-Hungarian count and diplomat of mixed European origin, and Mitsuko Aoyama	http://nif.dbpedia.org/wiki/en/Richard_von_Coudenhove-Kalergi?dbpv=2016-10&nif=phrase&char=1489,1503
6432	Princess Bathildis of Anhalt-Dessau	Parents	Prince Frederick Augustus of Anhalt-Dessau	Section	1	Prince Frederick Augustus of Anhalt-Dessau	exact	Bathildis was born at Dessau, Anhalt, as the second child of Prince Frederick Augustus of Anhalt-Dessau	http://nif.dbpedia.org/wiki/en/Princess_Bathildis_of_Anhalt-Dessau?dbpv=2016-10&nif=phrase&char=450,492
6434	Gerhard VII, Duke of Jülich-Berg	Parents	William VIII of Jülich, Count of Ravensberg	Abstract	0	William VIII of Jülich, Count of Ravensberg	exact	Gerhard VII, Duke of Jülich-Berg (c. 1416 – 19 August 1475) was the son of William VIII of Jülich, Count of Ravensberg	http://nif.dbpedia.org/wiki/en/Gerhard_VII,_Duke_of_Jülich-Berg?dbpv=2016-10&nif=phrase&char=75,118
6435	Władysław Czartoryski	Parents	Adam Jerzy Czartoryski	Section	1	Adam Jerzy Czartoryski	exact	Son of Prince Adam Jerzy Czartoryski	http://nif.dbpedia.org/wiki/en/Władysław_Czartoryski?dbpv=2016-10&nif=phrase&char=208,230
6435	Władysław Czartoryski	Parents	Adam Jerzy Czartoryski	Section	2	Adam Jerzy Czartoryski	exact	 * Adam Jerzy Czartoryski	http://nif.dbpedia.org/wiki/en/Władysław_Czartoryski?dbpv=2016-10&nif=phrase&char=2337,2359
6435	Władysław Czartoryski	Parents	Adam Jerzy Czartoryski	Section	3	Adam Jerzy Czartoryski	exact	Władysław Czartoryski (right) with his brother (left) and father (seated), Adam Jerzy Czartoryski	http://nif.dbpedia.org/wiki/en/Władysław_Czartoryski?dbpv=2016-10&nif=phrase&char=2542,2564
6438	Christina Applegate	Parents	Nancy Priddy	Section	2.1	Nancy Priddy	exact	On August 3, 2008, People magazine reported that Applegate had been diagnosed with breast cancer. This was confirmed by her representative who said in a statement, "Christina Applegate was diagnosed with an early stage of breast cancer. Benefiting from early detection through a doctor-ordered MRI, the cancer is not life-threatening. Christina is following the recommended treatment of her doctors and will have a full recovery. No further statement will be issued at this time." On August 19, 2008, it was announced that Applegate was cancer free after a double mastectomy, even though cancer was found in only one breast. She has an inherited genetic trait, a BRCA1 mutation, which can trigger breast cancer. Her mother, Nancy Priddy	http://nif.dbpedia.org/wiki/en/Christina_Applegate?dbpv=2016-10&nif=phrase&char=11336,11348
6439	Samuel Curtis Johnson Jr.	Parents	Herbert Fisk Johnson Jr.	Abstract	0	Herbert Fisk Johnson Jr.	exact	Samuel Curtis Johnson (March 2, 1928 – May 22, 2004) was the fourth generation of his family to lead S. C. Johnson & Son, Inc., which is headquartered in Racine, Wisconsin. He was the son of Herbert Fisk Johnson Jr.	http://nif.dbpedia.org/wiki/en/Samuel_Curtis_Johnson_Jr.?dbpv=2016-10&nif=phrase&char=191,215
6440	Paul Ross	Parents	Martha Ross	Section	2.2	Martha Ross	exact	In November 2006, he caused controversy by announcing an upcoming EastEnders Christmas storyline on his LBC show, causing his mother, who told him the storyline, to be sacked from her job as an extra on EastEnders. Since then his mother Martha Ross	http://nif.dbpedia.org/wiki/en/Paul_Ross?dbpv=2016-10&nif=phrase&char=5485,5496
6440	Paul Ross	Parents	Martha Ross	Abstract	0	Martha Ross	exact	He is the son of Martha Ross	http://nif.dbpedia.org/wiki/en/Paul_Ross?dbpv=2016-10&nif=phrase&char=130,141
6441	William DeWitt, Jr.	Parents	Bill DeWitt	Section	1	Bill DeWitt	exact	DeWitt, the son of longtime Major League Baseball executive Bill DeWitt	http://nif.dbpedia.org/wiki/en/William_DeWitt,_Jr.?dbpv=2016-10&nif=phrase&char=741,752
6441	William DeWitt, Jr.	Parents	Bill DeWitt	Section	5	Bill DeWitt III	partial	DeWitt and his wife, Katharine Cramer DeWitt, live in Indian Hill, Ohio and have four children and twelve grandchildren. Their children are Katie, Bill, Andrew and Margot. Andrew DeWitt is the founder and CEO of Dewey's Pizza. Bill DeWitt III	http://nif.dbpedia.org/wiki/en/William_DeWitt,_Jr.?dbpv=2016-10&nif=phrase&char=8469,8484
6442	Isabella, Countess of Fife	Parents	Mary de Monthermer	Abstract	0	Mary de Monthermer	exact	Isabella MacDuff, Countess of Fife (c. 1320–1389) was a Scottish noblewoman who was Countess of Fife from 1363 until she resigned the title in 1371. She was the only child of Duncan, Earl of Fife, by his wife Mary de Monthermer	http://nif.dbpedia.org/wiki/en/Isabella,_Countess_of_Fife?dbpv=2016-10&nif=phrase&char=209,227
6445	Johann Rudolf, Count Chotek of Chotkow and Wognin	Parents	Johann Karl, Count Chotek of Chotkow and Wognin	Section	1	Johann Karl, Count Chotek of Chotkow and Wognin	exact	Johann Rudolf was born at Vienna, Habsburg Monarchy, the only son of Johann Karl, Count Chotek of Chotkow and Wognin	http://nif.dbpedia.org/wiki/en/Johann_Rudolf,_Count_Chotek_of_Chotkow_and_Wognin?dbpv=2016-10&nif=phrase&char=329,376
6446	John Komnenos Doukas	Parents	Maria Petraliphaina	Abstract	0	Maria Petraliphaina	exact	John was the eldest son of Theodore Komnenos Doukas and Maria Petraliphaina	http://nif.dbpedia.org/wiki/en/John_Komnenos_Doukas?dbpv=2016-10&nif=phrase&char=226,245
6448	Prince Aloys of Liechtenstein	Parents	Prince Alfred of Liechtenstein	Abstract	0	Prince Alfred of Liechtenstein	exact	Prince Aloys of Liechtenstein (Aloys Gonzaga Maria Adolf; 17 June 1869 in Hollenegg – 16 March 1955 in Vaduz) was the son of Prince Alfred of Liechtenstein	http://nif.dbpedia.org/wiki/en/Prince_Aloys_of_Liechtenstein?dbpv=2016-10&nif=phrase&char=125,155
6449	Prince Karl Aloys of Liechtenstein	Parents	Prince Alfred of Liechtenstein	Section	1	Prince Alfred of Liechtenstein	exact	Prince Karl was a son of Prince Alfred of Liechtenstein	http://nif.dbpedia.org/wiki/en/Prince_Karl_Aloys_of_Liechtenstein?dbpv=2016-10&nif=phrase&char=419,449
6450	Prince Louis of Liechtenstein	Parents	Prince Franz de Paula of Liechtenstein	Abstract	0	Prince Franz de Paula of Liechtenstein	exact	Prince Aloys Franz de Paula Maria (18 November 1846 – 25 March 1920), known in English as Prince Louis, was the son of Prince Franz de Paula of Liechtenstein	http://nif.dbpedia.org/wiki/en/Prince_Louis_of_Liechtenstein?dbpv=2016-10&nif=phrase&char=119,157
6452	Henry, Duke of Cornwall	Parents	Catherine of Aragon	Section	1.1	Catherine of Aragon	exact	He was born on 1 January 1511 at RichmondPalace, eighteen months after his parents' wedding and coronation, and was the first son and first living child born to King Henry VIII and Catherine of Aragon	http://nif.dbpedia.org/wiki/en/Henry,_Duke_of_Cornwall?dbpv=2016-10&nif=phrase&char=579,598
6452	Henry, Duke of Cornwall	Parents	Catherine of Aragon	Abstract	0	Catherine of Aragon	exact	Henry, Duke of Cornwall was the name of two sons of King Henry VIII of England and his first wife, Catherine of Aragon	http://nif.dbpedia.org/wiki/en/Henry,_Duke_of_Cornwall?dbpv=2016-10&nif=phrase&char=99,118
6452	Henry, Duke of Cornwall	Parents	Catherine of Aragon	Section	1	Catherine of Aragon	exact	The first Henry, Duke of Cornwall (1 January – 23 February 1511) was the second oldest child and heir apparent of King Henry VIII of England, born by Catherine of Aragon	http://nif.dbpedia.org/wiki/en/Henry,_Duke_of_Cornwall?dbpv=2016-10&nif=phrase&char=305,324
6453	Josephine Chaplin	Parents	Charlie Chaplin	Abstract	0	Charlie Chaplin	exact	Josephine Hannah Chaplin (born March 28, 1949 in Santa Monica, California) is an American actress and the daughter of filmmaker Charlie Chaplin	http://nif.dbpedia.org/wiki/en/Josephine_Chaplin?dbpv=2016-10&nif=phrase&char=128,143
6454	Minh Mạng	Parents	Emperor	Section	4.1	Vo Vuong Emperor	partial	Chinese style clothing was forced on Vietnamese people by the Nguyễn. Trousers have been adopted by White H'mong. The trousers replaced the traditional skirts of the females of the White Hmong. The tunics and trouser clothing of the Han Chinese on the Ming tradition was worn by the Vietnamese. The Ao Dai was created when tucks which were close fitting and compact were added in the 1920s to this Chinese style. Trousers and tunics on the Chinese pattern in 1774 were ordered by the Vo Vuong Emperor	http://nif.dbpedia.org/wiki/en/Minh_Mạng?dbpv=2016-10&nif=phrase&char=12317,12333
6454	Minh Mạng	Parents	Emperor	Abstract	0	emperor	exact	Minh Mạng (25 May 1791 – 20 January 1841; born Nguyễn Phúc Đảm, also known as Nguyễn Phúc Kiểu) was the second emperor	http://nif.dbpedia.org/wiki/en/Minh_Mạng?dbpv=2016-10&nif=word&char=111,118
6457	Henry, Duke of Cornwall	Parents	Henry VIII of England	Abstract	0	Henry VIII of England	exact	Henry, Duke of Cornwall was the name of two sons of King Henry VIII of England	http://nif.dbpedia.org/wiki/en/Henry,_Duke_of_Cornwall?dbpv=2016-10&nif=phrase&char=57,78
6457	Henry, Duke of Cornwall	Parents	Henry VIII of England	Section	1	Henry VIII of England	exact	The first Henry, Duke of Cornwall (1 January – 23 February 1511) was the second oldest child and heir apparent of King Henry VIII of England	http://nif.dbpedia.org/wiki/en/Henry,_Duke_of_Cornwall?dbpv=2016-10&nif=phrase&char=274,295
6458	Claude Picasso	Parents	Pablo Picasso	Section	1	Pablo Picasso	exact	Claude is the son of Françoise Gilot and Pablo Picasso	http://nif.dbpedia.org/wiki/en/Claude_Picasso?dbpv=2016-10&nif=phrase&char=262,275
6459	Az-Zahir Ghazi	Parents	Saladin	Abstract	0	Saladin	exact	Al-Malik az-Zahir Ghazi ibn Yusuf ibn Ayyub (commonly known as az-Zahir Ghazi; 1172 – 8 October 1216) was the Ayyubid emir of Aleppo between 1186 and 1216. He was the third son of Saladin	http://nif.dbpedia.org/wiki/en/Az-Zahir_Ghazi?dbpv=2016-10&nif=word&char=180,187
6460	Crato, Count of Nassau-Saarbrücken	Parents	Anna Amalia of Baden-Durlach	Abstract	0	Anna Amalia of Baden-Durlach	exact	Crato, Count of Nassau-Saarbrücken (7 April 1621 – 25 Juli 1642, Straelen), was the oldest son of Count William Louis of Nassau-Saarbrücken and his wife, Landgravine Anna Amalia of Baden-Durlach	http://nif.dbpedia.org/wiki/en/Crato,_Count_of_Nassau-Saarbrücken?dbpv=2016-10&nif=phrase&char=166,194
6463	Lee Radziwill	Parents	John Vernou Bouvier III	Section	1	John Vernou Bouvier III	exact	Born Caroline Lee Bouvier in Southampton, New York, she was the daughter of stockbroker John Vernou Bouvier III	http://nif.dbpedia.org/wiki/en/Lee_Radziwill?dbpv=2016-10&nif=phrase&char=520,543
6464	Viktor Bulla	Parents	Karl Bulla	Section	1.1	Karl Bulla	exact	Viktor Bulla was the son of photographer Karl Bulla	http://nif.dbpedia.org/wiki/en/Viktor_Bulla?dbpv=2016-10&nif=phrase&char=199,209
6468	Herman Egon, Prince of Fürstenberg	Parents	Egon VIII of Fürstenberg-Heiligenberg	Section	1	Egon VIII of Fürstenberg-Heiligenberg	exact	Herman Egon was the fourth son of Egon VIII of Fürstenberg-Heiligenberg	http://nif.dbpedia.org/wiki/en/Herman_Egon,_Prince_of_Fürstenberg?dbpv=2016-10&nif=phrase&char=443,480
6470	Pablo Larraín	Parents	Hernán Larraín	Section	1.1	Hernán Larraín	exact	Pablo Larrain Matte was born on August 19, 1976 to Independent Democrat Union senator Hernán Larraín	http://nif.dbpedia.org/wiki/en/Pablo_Larraín?dbpv=2016-10&nif=phrase&char=263,277
6471	Leonard Asper	Parents	Izzy Asper	Section	1	Izzy Asper	exact	Leonard Asper is the son of the late Izzy Asper	http://nif.dbpedia.org/wiki/en/Leonard_Asper?dbpv=2016-10&nif=phrase&char=325,335
6472	Crispian Sallis	Parents	Peter Sallis	Abstract	0	Peter Sallis	exact	Timothy Crispian Sallis (born 24 June 1959) is a British art director. He was nominated for three Academy Awards in the category Best Art Direction for the films Aliens, Driving Miss Daisy and Gladiator. He is the son of Peter Sallis	http://nif.dbpedia.org/wiki/en/Crispian_Sallis?dbpv=2016-10&nif=phrase&char=221,233
6475	Władysław Czartoryski	Parents	Anna Zofia Sapieha	Section	1	Anna Zofia Sapieha	exact	Son of Prince Adam Jerzy Czartoryski and Princess Anna Zofia Sapieha	http://nif.dbpedia.org/wiki/en/Władysław_Czartoryski?dbpv=2016-10&nif=phrase&char=244,262
6479	Archduchess Maria Annunciata of Austria	Parents	Infanta Maria Theresa of Portugal	Abstract	0	Infanta Maria Theresa of Portugal	exact	Archduchess Maria Annunciata of Austria (13 July 1876 – 8 April 1961) was a daughter of Archduke Karl Ludwig of Austria and his third wife Infanta Maria Theresa of Portugal	http://nif.dbpedia.org/wiki/en/Archduchess_Maria_Annunciata_of_Austria?dbpv=2016-10&nif=phrase&char=139,172
6481	Josephine Chaplin	Parents	Oona O'Neill	Abstract	0	Oona O'Neill	exact	Josephine Hannah Chaplin (born March 28, 1949 in Santa Monica, California) is an American actress and the daughter of filmmaker Charlie Chaplin and his last wife, Oona O'Neill	http://nif.dbpedia.org/wiki/en/Josephine_Chaplin?dbpv=2016-10&nif=phrase&char=163,175
6486	Oleksander Ostrogski	Parents	Zofia Tarnowska	Abstract	0	Zofia Tarnowska	exact	Son of voivode of Troki and Hetman Prince Konstanty Wasyl Ostrogski h. Ostrogski and Zofia Tarnowska	http://nif.dbpedia.org/wiki/en/Oleksander_Ostrogski?dbpv=2016-10&nif=phrase&char=285,300
6491	Haruhi Nanao	Parents	Yojiro Terada	Abstract	0	Yojiro Terada	exact	When her father Yojiro Terada	http://nif.dbpedia.org/wiki/en/Haruhi_Nanao?dbpv=2016-10&nif=phrase&char=225,238
