0	Samuel Simons	CityOfResidence	Bridgeport, Connecticut	Section	1	Bridgeport, Connecticut	exact	He was born in Bridgeport, Connecticut	http://nif.dbpedia.org/wiki/en/Samuel_Simons?dbpv=2016-10&nif=phrase&char=271,294
4474	Fazlul Karim (lawyer)	CityOfResidence	Chittagong	Section	2	Chittagong	exact	 *  Pakistan National Guards: Fazlul Karim was appointed in the then 22nd Battalion of Pakistan National Guards as Lieutenant under the command of Major General Ayub Khan and later promoted as Captain. He was the Officer In Charge (OC) of a Platoon of 22nd National Guards, which was posted at Cox's Bazar. When the National Guard was converted into the Bangladesh Ansars (then East Pakistan Ansars), he left the job and joined in the political group, the Muslim League.  *  Chairman of Cox's Bazar Municipality: Advocate Fazlul Karim was elected Chairman of Cox's Bazar in 1950 (first after independence from British Raj) from Muslim League and later in 1954 as an independent candidate. He had established the Tamarisk Forest along the beach to draw tourist in this town and also to protect the beach from tidal waves. He also donated many of his father in law’s and his own lands for establishing a Public Library and a Town Hall for the town. He was inspired to make Cox's Bazar to make a tourist spot after seeing beaches of Bombay and Karachi, and one of the pioneers in developing Cox's Bazar as such. He founded a Maternity Hospital, the Stadium and the drainage system by procuring grants from the Ford Foundation and Rockefeller Foundation through correspondence. Mr. T. H. Matthews, the principal of the Dacca Engineering College (1949~1954) was his friend who had helped him in doing this. Engineer Chandi Charan Das was the government civil engineer who had worked on all these projects.  *  Chief Assessor, Chittagong Municipality: He then joined Chittagong	http://nif.dbpedia.org/wiki/en/Fazlul_Karim_(lawyer)?dbpv=2016-10&nif=word&char=3509,3519
4474	Fazlul Karim (lawyer)	CityOfResidence	Chittagong	Section	2	Chittagong	exact	 *  Pakistan National Guards: Fazlul Karim was appointed in the then 22nd Battalion of Pakistan National Guards as Lieutenant under the command of Major General Ayub Khan and later promoted as Captain. He was the Officer In Charge (OC) of a Platoon of 22nd National Guards, which was posted at Cox's Bazar. When the National Guard was converted into the Bangladesh Ansars (then East Pakistan Ansars), he left the job and joined in the political group, the Muslim League.  *  Chairman of Cox's Bazar Municipality: Advocate Fazlul Karim was elected Chairman of Cox's Bazar in 1950 (first after independence from British Raj) from Muslim League and later in 1954 as an independent candidate. He had established the Tamarisk Forest along the beach to draw tourist in this town and also to protect the beach from tidal waves. He also donated many of his father in law’s and his own lands for establishing a Public Library and a Town Hall for the town. He was inspired to make Cox's Bazar to make a tourist spot after seeing beaches of Bombay and Karachi, and one of the pioneers in developing Cox's Bazar as such. He founded a Maternity Hospital, the Stadium and the drainage system by procuring grants from the Ford Foundation and Rockefeller Foundation through correspondence. Mr. T. H. Matthews, the principal of the Dacca Engineering College (1949~1954) was his friend who had helped him in doing this. Engineer Chandi Charan Das was the government civil engineer who had worked on all these projects.  *  Chief Assessor, Chittagong Municipality: He then joined Chittagong Municipality as Chief Assessor for Taxes and developed the method and calculation for Municipal Taxes for the Municipalities of West and East Pakistan (still maintained in Bangladesh Municipalities).  *  Chief Estate Officer, Chittagong Port Authority: He was appointed as Chief Estate Officer of the Chittagong Port Authority in 1966 and was the pioneer in dividing the estates of Railway and Port Authority in East Pakistan.  *  Pleader Commissioner, Chittagong Judges Court: After retirement from the Port Authority he served as Pleader Commissioner in the Chittagong	http://nif.dbpedia.org/wiki/en/Fazlul_Karim_(lawyer)?dbpv=2016-10&nif=word&char=4080,4090
4474	Fazlul Karim (lawyer)	CityOfResidence	Chittagong	Section	3	Chittagong	exact	Captain Advocate Fazlul Karim was born in Harbang, a village in Cox's Bazar District in the province of Bengal, to Golam Quader Shikdar, a village leader and Feroza Begum on 14 September 1905. He was the elder son in a family of seven daughters and three sons. Fazlul was educated at the Harbang Union School and later moved to the Chittagong Government Muslim High School, from where he completed his matriculation. He had passed his Intermediate with science from Chittagong College and completed his B.A. and B.L. from Presidency College, Kolkata in 1923 and 1925 respectively and started his practice as a lawyer in Calcutta court. Later he had shifted himself to Cox's Bazar court. He was the first Muslim Graduate in the Cox's Bazar District. At the age of thirty, Fazlul married Nazmunnisa Chowdhurani, elder daughter of Zamindar Akbar Ahmed Chowdhury and granddaughter of Kiwk Zamindar Fazal Karim Chowdhury of Manikpur, Chakaria, Cox's Bazar in 1935. She gave birth to their four sons — Murad B.Z. Karim (an accountant), Brigadier General Khaled A. Karim (Ex-Director Army Signals), Flying Officer Shaheed Waleed Ehsanul Karim, Dr. Zaid N. Karim Ph.D. He had suffered for sheltering the Bangladesh Mukti Bahini at his home during the Bangladesh Liberation War of 1971. His wife used to supply flags for the Mukti Bahini. On 24 May 1986, Captain Advocate Fazlul Karim died at the age of 81 years in his Jamal Khan Road residence at Chittagong	http://nif.dbpedia.org/wiki/en/Fazlul_Karim_(lawyer)?dbpv=2016-10&nif=word&char=5703,5713
4474	Fazlul Karim (lawyer)	CityOfResidence	Chittagong	Section	3	Chittagong College	partial	Captain Advocate Fazlul Karim was born in Harbang, a village in Cox's Bazar District in the province of Bengal, to Golam Quader Shikdar, a village leader and Feroza Begum on 14 September 1905. He was the elder son in a family of seven daughters and three sons. Fazlul was educated at the Harbang Union School and later moved to the Chittagong Government Muslim High School, from where he completed his matriculation. He had passed his Intermediate with science from Chittagong College	http://nif.dbpedia.org/wiki/en/Fazlul_Karim_(lawyer)?dbpv=2016-10&nif=phrase&char=4729,4747
4475	Noel Murphy (politician)	CityOfResidence	Corner Brook	Section	2	Corner Brook	exact	Dr. Murphy left the hospital in 1954 in order to take up private practice in Corner Brook	http://nif.dbpedia.org/wiki/en/Noel_Murphy_(politician)?dbpv=2016-10&nif=phrase&char=1532,1544
4478	Alak Jigme Thinley Lhundup Rinpoche	CityOfResidence	Dharamsala	Section	2	Dharamsala	exact	Kasur Alak Jigme Lhundup Rinpoche died on 26 July 2012 around 2:15 pm at the Shree Balaji Hospital in Himachal Pradesh’s Kangra district near Dharamsala	http://nif.dbpedia.org/wiki/en/Alak_Jigme_Thinley_Lhundup_Rinpoche?dbpv=2016-10&nif=word&char=2299,2309
4479	Krishna Murari Moghe	CityOfResidence	Indore	Abstract	0	Indore	exact	Krishna Murari Moghe (born 2 December 1947) is an Indian politician. He was elected as 14th Mayor of Indore	http://nif.dbpedia.org/wiki/en/Krishna_Murari_Moghe?dbpv=2016-10&nif=word&char=101,107
4480	Zeynep Murat	CityOfResidence	Kayseri	Abstract	0	Kayseri	exact	Zeynep Murat was born in Kayseri	http://nif.dbpedia.org/wiki/en/Zeynep_Murat?dbpv=2016-10&nif=word&char=204,211
4482	Pierre-Évariste Leblanc	CityOfResidence	Laval, Quebec	Abstract	0	Laval, Quebec	exact	Sir Pierre-Évariste Leblanc, KCMG (August 10, 1853 – October 18, 1918) was born in Saint-Martin (today part of Laval, Quebec	http://nif.dbpedia.org/wiki/en/Pierre-Évariste_Leblanc?dbpv=2016-10&nif=phrase&char=111,124
4483	Than Tun	CityOfResidence	Mandalay	Section	1	University of Mandalay	partial	Dr. Than Tun became a lecturer in University of Rangoon’s Department of History and Political Science in 1959. In 1965, he was promoted to the Professor and Head of Department in History at University of Mandalay	http://nif.dbpedia.org/wiki/en/Than_Tun?dbpv=2016-10&nif=phrase&char=957,979
4490	Stephanie Herseth Sandlin	CityOfResidence	Sioux Falls, South Dakota	Section	5	Sioux Falls, South Dakota	exact	After her defeat in the 2010 Congressional election, Herseth Sandlin joined the Washington, D.C. firm of Olsson Frank Weeda Terman Matz as a principal attorney focusing on federal laws and regulations. She told Roll Call that she might register to lobby Congress, after the expiration of the mandatory one-year waiting period which bars former Members from that activity. Ultimately, she did not register as a lobbyist after the cooling off period ended. Although Herseth Sandlin did not run in 2012, political commentators suggested that she might seek the U.S. Senate seat being vacated by Tim Johnson in 2014. Ultimately, she decided not to run, citing her children and her desire to continue in her role at Raven Industries in Sioux Falls, South Dakota	http://nif.dbpedia.org/wiki/en/Stephanie_Herseth_Sandlin?dbpv=2016-10&nif=phrase&char=7614,7639
4491	Anand Paranjpe	CityOfResidence	Thane	Section	3	Thane (Lok Sabha constituency)	partial	Anand Paranjpe won the Lok Sabha seat from Kalyan, Maharashtra, India in the 2009 Lok Sabha elections defeating Nationalist Congress Party candidate Vasant Davkhare. He was the only Shiv Sena Member of Parliament to be elected from the Mumbai Thane region in the 15th Lok Sabha and since his election has been appointed as the Secretary of the Shiv Sena party. He was also member of 14th Lok Sabha by winning by-elections in May 2008 from Thane (Lok Sabha constituency)	http://nif.dbpedia.org/wiki/en/Anand_Paranjpe?dbpv=2016-10&nif=phrase&char=1073,1103
4491	Anand Paranjpe	CityOfResidence	Thane	Section	4	Thane	exact	Anand Paranjpe married Sonal Paranjpe in January 1999 and they both live in Naupada, Thane	http://nif.dbpedia.org/wiki/en/Anand_Paranjpe?dbpv=2016-10&nif=word&char=1427,1432
4492	Rodger Randle	CityOfResidence	Tulsa, Oklahoma	Abstract	0	Tulsa, Oklahoma	exact	Rodger Allen Randle (born October 26, 1943) was an American politician from the U.S. state of Oklahoma. He served twice as President pro tempore of the Oklahoma Senate and was a member of the Oklahoma Senate from 1972 to 1988. He also served in the Oklahoma House of Representatives from 1970-1972 and as mayor of Tulsa, Oklahoma	http://nif.dbpedia.org/wiki/en/Rodger_Randle?dbpv=2016-10&nif=phrase&char=314,329
4494	Li Qiang (born 1955)	CityOfResidence	Lianyungang	Section	1	Lianyungang	exact	In September 2011, he was promoted to become the Party Secretary of Lianyungang	http://nif.dbpedia.org/wiki/en/Li_Qiang_(born_1955)?dbpv=2016-10&nif=word&char=1257,1268
4494	Li Qiang (born 1955)	CityOfResidence	Lianyungang	Abstract	0	Lianyungang	exact	Li Qiang (simplified Chinese: 李强; traditional Chinese: 李強; pinyin: Lǐ Qiáng; born November 1955) is a former Chinese politician from Jiangsu province. He served as Mayor of Yancheng and the Communist Party Secretary of the coastal city of Lianyungang	http://nif.dbpedia.org/wiki/en/Li_Qiang_(born_1955)?dbpv=2016-10&nif=word&char=239,250
4495	Yang Yongxin	CityOfResidence	Linyi	Section	6	The Fourth Hospital of Linyi 	partial	 * addiction shock therapy banned. Reported by Jane Chen | 2009-7-15   * Net addicts need help from school and home  * Chinese hospital gives internet addicts shock therapy  * Cure your Children’s Internet Addiction with Electric Shocks Aversion Therapy May 14th, 2009   * therapy for Internet addiction halted. Posted by Eric Mu, July 14  * China’s parents try shock tactics to cure net ‘addicts’  * China bans electro-shock therapy for Internet addicts  * Case study: Electric shock therapy in China for internet 'addiction'  * China bans electric shock therapy for internet addicts》  * The Fourth Hospital of Linyi	http://nif.dbpedia.org/wiki/en/Yang_Yongxin?dbpv=2016-10&nif=phrase&char=11077,11105
4495	Yang Yongxin	CityOfResidence	Linyi	Abstract	0	Linyi	exact	Yang Yongxin (Chinese: 杨永信) is a highly controversial Chinese clinical psychiatrist who advocated and practiced electroconvulsive therapy (ECT) as a cure for Internet addiction in teenagers. Yang is currently deputy chief of the Fourth Hospital of Linyi (Linyi Mental Hospital), a hospital in Linyi	http://nif.dbpedia.org/wiki/en/Yang_Yongxin?dbpv=2016-10&nif=word&char=293,298
4495	Yang Yongxin	CityOfResidence	Linyi	Section	1	Linyi	exact	Yang was born in June 1962 in Linyi	http://nif.dbpedia.org/wiki/en/Yang_Yongxin?dbpv=2016-10&nif=word&char=1203,1208
4497	Prashant Bhushan	CityOfResidence	Noida	Section	5	Noida	exact	Prashant Bhushan is married to Deepa Bhushan, a former lawyer. Deepa gave up her career, as she could not stand the "uncouth behaviour in the courts" and the long wait for the cases to be disposed off. The couple have three sons. The family lives in Shanti Bhushan's house in Noida	http://nif.dbpedia.org/wiki/en/Prashant_Bhushan?dbpv=2016-10&nif=word&char=18526,18531
4498	Santosh Kumar (politician)	CityOfResidence	Purnia	Abstract	0	Purnia	exact	Santosh Kumar is an Indian politician and Member of Parliament representing the Purnia	http://nif.dbpedia.org/wiki/en/Santosh_Kumar_(politician)?dbpv=2016-10&nif=word&char=80,86
4500	Mumtaz Kahloon	CityOfResidence	Sargodha	Abstract	0	Sargodha	exact	Mohammad Mumtaz Akhtar Kahloon (born 1 November 1956) is the District President of Pakistan Tehreek-e-Insaf, Sargodha	http://nif.dbpedia.org/wiki/en/Mumtaz_Kahloon?dbpv=2016-10&nif=word&char=109,117
4502	Surjit Kaur Barnala	CityOfResidence	Barnala	Abstract	0	Surjit Singh Barnala	partial	Surjit Kaur Barnala is a Sikh politician from Punjab, India. She is the president of Shiromani Akali Dal (Longowal), a party which aims to support the thinking of Harcharan Singh Longowal and to get the Rajiv-Longowal Accord fully implemented. She is the wife of Surjit Singh Barnala	http://nif.dbpedia.org/wiki/en/Surjit_Kaur_Barnala?dbpv=2016-10&nif=phrase&char=263,283
4504	James Oberg	CityOfResidence	Dickinson, Texas	Section	9	Dickinson, Texas	exact	Oberg has been married since 1969 and lives with his wife Alcestis in Dickinson, Texas	http://nif.dbpedia.org/wiki/en/James_Oberg?dbpv=2016-10&nif=phrase&char=7409,7425
4507	John W. Davis (governor)	CityOfResidence	Pawtucket, Rhode Island	Section	1	Pawtucket, Rhode Island	exact	John W. Davis was born at his family's farm house in Rehoboth, Massachusetts on March 7, 1826. He attended public schools in Rehoboth and a private school in Pawtucket, Rhode Island	http://nif.dbpedia.org/wiki/en/John_W._Davis_(governor)?dbpv=2016-10&nif=phrase&char=362,385
4508	Howard Hille Johnson	CityOfResidence	Romney, West Virginia	Section	9	Romney, West Virginia	exact	 * Alumni Association of the Perkins Institution for the Blind (1892). The Mentor, Volume 2. Boston: Alumni Association of the Perkins Institution for the Blind. OCLC 8674074 – via Google Books.  * American Association of Instructors of the Blind (1926). American Association of Instructors of the Blind: Twenty-Eighth Biennial Convention. Nashville, Tennessee: American Association of Instructors of the Blind. OCLC 6695030 – via Google Books.  * Brannon, Selden W. (1976). Historic Hampshire: A Symposium of Hampshire County and Its People, Past and Present. Parsons, West Virginia: McClain Printing Company. ISBN 978-0-87012-236-1. OCLC 3121468.  * Gannon, Jack R.; Butler, Jane; Gilbert, Laura-Jean (1981). Deaf Heritage: A Narrative History of Deaf America. Silver Spring, Maryland: National Association of the Deaf. ISBN 978-0-913072-38-7. OCLC 7369253 – via Google Books.  * Massachusetts Association for Promoting the Interests of the Blind; American Association of Instructors of the Blind; American Foundation for the Blind (1908). Outlook for the Blind, Volume 2. Cambridge, Massachusetts: Massachusetts Association for Promoting the Interests of the Blind. ISSN 0885-5838. OCLC 1588441 – via Google Books.  * Maxwell, Hu; Swisher, Howard Llewellyn (1897). History of Hampshire County, West Virginia From Its Earliest Settlement to the Present. Morgantown, West Virginia: A. Brown Boughner, Printer. OCLC 680931891 – via Internet Archive.  * Miller, Thomas Condit; Maxwell, Hu (1913). West Virginia and Its People, Volume 1. New York City: Lewis Historical Publishing Company. OCLC 1449151 – via Google Books.   * Morgan, Benjamin Stephen; Cork, Jacob F.; West Virginia Board of World's Fair Managers (1893). Columbian History of Education in West Virginia. Charleston, West Virginia: Moses W. Donnally, Printer. OCLC 3745899 – via Google Books.  * Morton, Oren Frederic (1910). A History of Pendleton County, West Virginia. Dayton, Virginia: Ruebush-Elkins Company. OCLC 19667868 – via Google Books.  * Munske, Roberta R.; Kerns, Wilmer L., eds. (2004). Hampshire County, West Virginia, 1754–2004. Romney, West Virginia	http://nif.dbpedia.org/wiki/en/Howard_Hille_Johnson?dbpv=2016-10&nif=phrase&char=19126,19147
4517	Greg Evans (television host)	CityOfResidence	Melbourne	Section	3	Melbourne Football Club	partial	Evans also works as a Marriage celebrant and is a lifetime Australia Day ambassador. He is also an avid supporter of the Melbourne Football Club	http://nif.dbpedia.org/wiki/en/Greg_Evans_(television_host)?dbpv=2016-10&nif=phrase&char=3669,3692
4517	Greg Evans (television host)	CityOfResidence	Melbourne	Abstract	0	Melbourne	exact	Greg Evans (born 17 April 1953 in Melbourne	http://nif.dbpedia.org/wiki/en/Greg_Evans_(television_host)?dbpv=2016-10&nif=word&char=34,43
4518	Joseph Sambrook	CityOfResidence	Melbourne	Abstract	0	Melbourne, Australia	partial	Joseph Frank Sambrook (born 1 March 1939 in Liverpool, England) is a British molecular biologist known for his studies of DNA oncoviruses and the molecular biology of normal and cancerous cells. He currently resides in Melbourne, Australia	http://nif.dbpedia.org/wiki/en/Joseph_Sambrook?dbpv=2016-10&nif=phrase&char=219,239
4519	Craig Hutchison (broadcaster)	CityOfResidence	Melbourne	Section	1	Melbourne Football Club	partial	He commenced his career in 1994 as a cadet with the Herald Sun and two years later moved to Sport 927 in Melbourne. There, he was producer of the Kevin Bartlett and Dr Turf Big Sports Breakfast Show for approximately 1 year. Hutchison then went on to join Channel Ten as a journalist and broke sport stories including Neil Balme's sacking at the Melbourne Football Club	http://nif.dbpedia.org/wiki/en/Craig_Hutchison_(broadcaster)?dbpv=2016-10&nif=phrase&char=571,594
4519	Craig Hutchison (broadcaster)	CityOfResidence	Melbourne	Abstract	0	Melbourne	exact	Craig "Hutchy" Hutchison (born 4 December 1974 in Warragul, Victoria) is a Melbourne	http://nif.dbpedia.org/wiki/en/Craig_Hutchison_(broadcaster)?dbpv=2016-10&nif=word&char=75,84
4521	Kim Tae-yeon	CityOfResidence	Seoul	Section	5	Seoul Music Awards	partial	Since debuting as a member of Girls' Generation, Taeyeon has received numerous nominations and awards for her solo activities in original soundtracks, radio show hosting and musical theatre dating back to 2008. Following her debut as a solo artist in October 2015, she has won Best Female Artist at the 2015 Mnet Asian Music Awards, as well as Bonsang awards at the 25th Seoul Music Awards	http://nif.dbpedia.org/wiki/en/Kim_Tae-yeon?dbpv=2016-10&nif=phrase&char=16376,16394
4521	Kim Tae-yeon	CityOfResidence	Seoul	Section	1	Seoul	exact	Taeyeon was born on March 9, 1989 in Jeonju, South Korea. Her family consists of her parents, an older brother and a younger sister. At the age of 13, Taeyeon came to the conclusion she was "only talented at singing". During middle school, she was accepted as a trainee at Starlight Academy (later renamed SM Academy) and commuted from Jeonju to Seoul	http://nif.dbpedia.org/wiki/en/Kim_Tae-yeon?dbpv=2016-10&nif=word&char=1683,1688
4521	Kim Tae-yeon	CityOfResidence	Seoul	Section	2.2	Seoul Drama Awards	partial	Taeyeon and her band mate Seohyun were cast as voice actors for the Korean-dubbed versions of the computer-animated films Despicable Me (2010) and its sequel Despicable Me 2 (2013). They dubbed the voices for the characters Margo and her younger sister, Edith, respectively. On March 28, 2012, after releasing the single "Missing You Like Crazy" for MBC's melodrama The King 2 Hearts, the song ranked two on both the Gaon Digital Chart and the Billboard K-Pop Hot 100. The producer of the song, Park Hae-woon, said "Taeyeon is an amazing singer. She fully understood the song in its entirety and expressed each detail very precisely...even though this song requires the lowest note that a female singer can produce, Taeyeon executed them perfectly." The singer had previously declined the offer for the song due to her busy schedules with Girls' Generation. However, she made a promise to musical director Lee Pil-ho that they would collaborate again after working with him on the Beethoven Virus OST. He stated that he had not considered anyone else to sing this song. It was eventually picked as the most popular soundtrack of the year at the 2012 Seoul Drama Awards	http://nif.dbpedia.org/wiki/en/Kim_Tae-yeon?dbpv=2016-10&nif=phrase&char=7697,7715
4521	Kim Tae-yeon	CityOfResidence	Seoul	Section	2.3	Seoul Music Awards	partial	Taeyeon won several awards at year-end ceremonies, including Best Female Artist at the 2015 Mnet Asian Music Awards and Bonsang Awards at the Golden Disk Awards and Seoul Music Awards	http://nif.dbpedia.org/wiki/en/Kim_Tae-yeon?dbpv=2016-10&nif=phrase&char=12190,12208
4523	Stan Yapp	CityOfResidence	Birmingham	Abstract	0	Birmingham Airport	partial	He was chairman of Birmingham Airport	http://nif.dbpedia.org/wiki/en/Stan_Yapp?dbpv=2016-10&nif=phrase&char=1848,1866
4523	Stan Yapp	CityOfResidence	Birmingham	Abstract	0	Birmingham City Council	partial	In 1960, Yapp was elected to Birmingham City Council	http://nif.dbpedia.org/wiki/en/Stan_Yapp?dbpv=2016-10&nif=phrase&char=348,371
4523	Stan Yapp	CityOfResidence	Birmingham	Abstract	0	Birmingham	exact	Sir Stanley Graham Yapp (30 June 1933 – 1 April 2012) was a Labour politician in Birmingham	http://nif.dbpedia.org/wiki/en/Stan_Yapp?dbpv=2016-10&nif=word&char=81,91
4524	Steve Vickers (computer scientist)	CityOfResidence	Birmingham	Abstract	0	University of Birmingham	partial	Steve Vickers (born c. 1953) is a British mathematician and computer scientist. In the early 1980s, he wrote ROM firmware and manuals for three home computers, the Sinclair ZX81 and ZX Spectrum and the Jupiter Ace. The latter was produced by Jupiter Cantab, a short-lived company Vickers formed together with Richard Altwasser, after the two had left Sinclair Research. Since the late 1980s, Vickers has been an academic in the field of geometric logic, writing over 30 papers in scholarly journals on mathematical aspects of computer science. His book Topology via Logic has been influential over a range of fields (extending even to theoretical physics, where Christopher Isham of Imperial College London has cited Vickers as an early influence on his work on topoi and quantum gravity). He is currently a Senior Lecturer at the University of Birmingham	http://nif.dbpedia.org/wiki/en/Steve_Vickers_(computer_scientist)?dbpv=2016-10&nif=phrase&char=831,855
4524	Steve Vickers (computer scientist)	CityOfResidence	Birmingham	Section	3	University of Birmingham	partial	Originally at the Department of Computing at Imperial College London, Steve Vickers later joined the Department of Pure Mathematics at the Open University before moving to the School of Computer Science at the University of Birmingham	http://nif.dbpedia.org/wiki/en/Steve_Vickers_(computer_scientist)?dbpv=2016-10&nif=phrase&char=1821,1845
4525	William Hutton (historian)	CityOfResidence	Birmingham	Section	5	, his autobiography and history of Birmingham	partial	 *  Works by William Hutton at Project Gutenberg  *    *  The life of William Hutton at archive.org  *  Literary Heritage West Midlands - link to text of The life of William Hutton, his autobiography and history of Birmingham	http://nif.dbpedia.org/wiki/en/William_Hutton_(historian)?dbpv=2016-10&nif=phrase&char=3711,3755
4525	William Hutton (historian)	CityOfResidence	Birmingham	Section	1	New Street, Birmingham	partial	Hutton completed his autobiography  The life of William Hutton just before his death in 1815. He is commemorated by a blue plaque on Waterstone's bookshop on High Street, near the start of New Street, Birmingham	http://nif.dbpedia.org/wiki/en/William_Hutton_(historian)?dbpv=2016-10&nif=phrase&char=2219,2241
4525	William Hutton (historian)	CityOfResidence	Birmingham	Abstract	0	Birmingham	exact	William Hutton (30 September 1723 – 20 September 1815) was a poet and the first significant historian of Birmingham	http://nif.dbpedia.org/wiki/en/William_Hutton_(historian)?dbpv=2016-10&nif=word&char=105,115
4526	Jill Belland	CityOfResidence	Calgary	Abstract	0	City Calgary	partial	Jill Belland is a Canadian TV personality based in Calgary, Alberta. She serves as a producer at City Calgary	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=phrase&char=97,109
4526	Jill Belland	CityOfResidence	Calgary	Abstract	0	Calgary	exact	Jill Belland is a Canadian TV personality based in Calgary	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=word&char=51,58
4526	Jill Belland	CityOfResidence	Calgary	Section	3	Calgary Herald	partial	 * Love, Kenzie (2011-06-09). "My babysitter, Jill Belland, voted as sexiest woman: She also nabs award for Favourite Local TV Personality". FFWD Weekly. Retrieved 2012-01-19.  * Belland, Jill (2009-06-29). "Get outside and enjoy Canada". Metro News (Calgary). Free Daily News Group Inc. Retrieved 2009-09-10.  * Magnan, Michelle (2008-11-18). "Bright lights, bright makeup: Calgary's TV hosts are makeup pros". Calgary Herald	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=phrase&char=2381,2395
4526	Jill Belland	CityOfResidence	Calgary	Section	3	"Bright lights, bright makeup: Calgary's TV hosts are makeup pros"	partial	 * Love, Kenzie (2011-06-09). "My babysitter, Jill Belland, voted as sexiest woman: She also nabs award for Favourite Local TV Personality". FFWD Weekly. Retrieved 2012-01-19.  * Belland, Jill (2009-06-29). "Get outside and enjoy Canada". Metro News (Calgary). Free Daily News Group Inc. Retrieved 2009-09-10.  * Magnan, Michelle (2008-11-18). "Bright lights, bright makeup: Calgary's TV hosts are makeup pros"	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=phrase&char=2313,2379
4526	Jill Belland	CityOfResidence	Calgary	Section	1	Calgary Stampeders	partial	She joined the Calgary Stampeders	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=phrase&char=448,466
4526	Jill Belland	CityOfResidence	Calgary	Section	1	University of Calgary	partial	Belland was born in Edmonton and moved to Calgary at a young age.She studied classical piano and trained to be a singer.Belland studied at the University of Calgary	http://nif.dbpedia.org/wiki/en/Jill_Belland?dbpv=2016-10&nif=phrase&char=327,348
4527	Sonia Scurfield	CityOfResidence	Calgary	Section	1	Calgary	exact	Sonia Scurfield was the youngest of four children to her Ukrainian/Russian immigrant parents, John Onishenko and Motia (Stupka) Onishenko. Sonia was educated in Saskatoon, Saskatchewan, and then attended the University of Saskatchewan, graduating in 1949 with a Bachelor of Arts as a lab technician. Afterwards she completed one year at the University of Manitoba where she earned a Bachelor of Social Work. She worked in the Department of Social Welfare in Regina from 1949–51, and for Edmonton City Welfare Department from 1952-55. She married Ralph T. Scurfield, on July 24, 1954, in Edmonton, Alberta. Together they raised seven children in Calgary	http://nif.dbpedia.org/wiki/en/Sonia_Scurfield?dbpv=2016-10&nif=word&char=966,973
4527	Sonia Scurfield	CityOfResidence	Calgary	Abstract	0	Calgary Flames	partial	Sonia Scurfield, B.A (née Onishenko; September 19, 1928) was a co-owner of the Calgary Flames	http://nif.dbpedia.org/wiki/en/Sonia_Scurfield?dbpv=2016-10&nif=phrase&char=79,93
4527	Sonia Scurfield	CityOfResidence	Calgary	Section	3	1. Calgary Flames Team History	partial	 *  1. Calgary Flames Team History	http://nif.dbpedia.org/wiki/en/Sonia_Scurfield?dbpv=2016-10&nif=phrase&char=1524,1555
4528	Arthur Johnston (politician)	CityOfResidence	Calgary	Section	2	Calgary-Hays	partial	Johnston first sought public office in the 2001 Calgary municipal election as alderman for Ward 12. Defeat in the aldermanic race did not deter him from later seeking election provincially in the constituency of Calgary-Hays	http://nif.dbpedia.org/wiki/en/Arthur_Johnston_(politician)?dbpv=2016-10&nif=word&char=1017,1029
4528	Arthur Johnston (politician)	CityOfResidence	Calgary	Section	1	Calgary Police Service	partial	Johnston was born August 3, 1947 in Halifax, Nova Scotia. In 1970, he began a career with the Canadian Forces, eventually earning two United Nations service medals and NATO Service Medal. He held the rank of sergeant when he left the Forces 11 years later. In 1979 he attended the University of New Brunswick before starting a 25-year career with the Calgary Police Service	http://nif.dbpedia.org/wiki/en/Arthur_Johnston_(politician)?dbpv=2016-10&nif=phrase&char=589,611
4528	Arthur Johnston (politician)	CityOfResidence	Calgary	Abstract	0	Calgary-Hays	partial	Arthur "Art" Johnston (born August 3, 1947 in Halifax, Nova Scotia) is a Canadian politician and was a Member of the Legislative Assembly of Alberta representing the constituency of Calgary-Hays	http://nif.dbpedia.org/wiki/en/Arthur_Johnston_(politician)?dbpv=2016-10&nif=word&char=182,194
4529	Kathleen Casey	CityOfResidence	Charlottetown	Abstract	0	Charlottetown-Lewis Point	partial	Kathleen Casey is a Canadian politician. Casey was elected to the Legislative Assembly of Prince Edward Island in the 2007 provincial election. She represents the electoral district of Charlottetown-Lewis Point	http://nif.dbpedia.org/wiki/en/Kathleen_Casey?dbpv=2016-10&nif=phrase&char=185,210
4529	Kathleen Casey	CityOfResidence	Charlottetown	Section	1	Charlottetown City Council	partial	A native of New Waterford, Nova Scotia, she received a BSc from Saint Francis Xavier University in Physical Education. Casey moved to West Royalty, Prince Edward Island in 1986 to become recreation director for the community. In 1995, she was hired as Superintendent of Parks for Charlottetown. She served on the Charlottetown City Council	http://nif.dbpedia.org/wiki/en/Kathleen_Casey?dbpv=2016-10&nif=phrase&char=642,668
