4286	Maggie Hickey	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Margaret Anne "Maggie" Hickey (born 16 October 1946) is a former Australian politician. She represented the electoral division of Barkly for the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Maggie_Hickey?dbpv=2016-10&nif=phrase&char=145,167
4287	Frank Sartor	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Francesco Ernest "Frank" Sartor AO (born 9 November 1951) a former Australian politician, was New South Wales Minister for Climate Change and the Environment and Minister Assisting the Minister for Health (Cancer) between 2009 and 2011. He was a Member of the New South Wales Legislative Assembly representing Rockdale for the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Frank_Sartor?dbpv=2016-10&nif=phrase&char=327,349
4288	Karyn Paluzzano	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Karyn Lesley Paluzzano (born 6 May 1960) is a former Australian politician. She was an Australian Labor Party	http://nif.dbpedia.org/wiki/en/Karyn_Paluzzano?dbpv=2016-10&nif=phrase&char=87,109
4289	Linda Burney	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Linda Jean Burney (born 25 April 1957) is an Australian politician, who was a member of the New South Wales Legislative Assembly representing Canterbury for the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Linda_Burney?dbpv=2016-10&nif=phrase&char=161,183
4290	Amanda Rishworth	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Amanda Louise Rishworth (born 10 July 1978) is an Australian politician serving as the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Amanda_Rishworth?dbpv=2016-10&nif=phrase&char=87,109
4291	Clare O'Neil	PartyAfiiliation	Australian Labor Party	Section	2.2.4	Australian Labor Party	exact	O'Neil is a member of EMILY's List Australia, a political network with ties to the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Clare_O'Neil?dbpv=2016-10&nif=phrase&char=4497,4519
4291	Clare O'Neil	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Clare Ellen O'Neil (born 12 September 1980) is an Australian politician. In 2013 she was elected to the Australian House of Representatives as the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Clare_O'Neil?dbpv=2016-10&nif=phrase&char=147,169
4292	David Bartlett	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	David John Bartlett (born 19 January 1968) is an Australian former politician in the state of Tasmania, serving as the 43rd Premier of Tasmania from May 2008 until January 2011. He was an Australian Labor Party	http://nif.dbpedia.org/wiki/en/David_Bartlett?dbpv=2016-10&nif=phrase&char=188,210
4293	Eric Roozendaal	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Eric Roozendaal (born 16 March 1962), a former Australian politician, was a member of the New South Wales Legislative Council, serving between 2004 and 2013. He is a former General Secretary of the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Eric_Roozendaal?dbpv=2016-10&nif=phrase&char=198,220
4294	John Hargreaves (politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	John Leo Hargreaves (born 27 April 1949) is an Australian politician. He was an Australian Labor Party	http://nif.dbpedia.org/wiki/en/John_Hargreaves_(politician)?dbpv=2016-10&nif=phrase&char=157,179
4295	Peter Primrose	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	He has been an Australian Labor Party	http://nif.dbpedia.org/wiki/en/Peter_Primrose?dbpv=2016-10&nif=phrase&char=94,116
4296	Phil Koperberg	PartyAfiiliation	Australian Labor Party	Section	3	Australian Labor Party	exact	On 2 November 2006 Koperberg announced his intention to seek Australian Labor Party	http://nif.dbpedia.org/wiki/en/Phil_Koperberg?dbpv=2016-10&nif=phrase&char=5923,5945
4296	Phil Koperberg	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Koperberg is a former Australian politician, was the New South Wales Minister for Climate Change, Environment and Water between 2007 and 2008; and was a member of the New South Wales Legislative Assembly, representing the electorate of the Blue Mountains for the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Phil_Koperberg?dbpv=2016-10&nif=phrase&char=497,519
4298	Geoff Gallop	PartyAfiiliation	Australian Labor Party	Section	1	Australian Labor Party	exact	Gallop was born in Geraldton and joined the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Geoff_Gallop?dbpv=2016-10&nif=phrase&char=1421,1443
4298	Geoff Gallop	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Born in Geraldton, Western Australia, Gallop studied at the University of Western Australia, and later progressed to St John's College at the University of Oxford after winning a Rhodes Scholarship. Having joined the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Geoff_Gallop?dbpv=2016-10&nif=phrase&char=483,505
4299	Gerd Müller (politician)	PartyAfiiliation	Christian Social Union in Bavaria	Abstract	0	Christian Social Union in Bavaria	exact	Gerd Müller (born 25 August 1955 as Gerhard Müller in the town of Krumbach, district of Günzburg, Bavaria, Germany) is a German politician and member of the Christian Social Union in Bavaria	http://nif.dbpedia.org/wiki/en/Gerd_Müller_(politician)?dbpv=2016-10&nif=phrase&char=157,190
4301	Danuta Jazłowiecka	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Danuta Jazłowiecka (born May 19, 1957 in Opole) is a Polish politician. She was elected to the Sejm on September 25, 2005 getting 14,248 votes in 21 Opole district, candidating from the Civic Platform	http://nif.dbpedia.org/wiki/en/Danuta_Jazłowiecka?dbpv=2016-10&nif=phrase&char=186,200
4302	Hanna Gronkiewicz-Waltz	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Gronkiewicz-Waltz was elected to the Sejm on 25 September 2005 after receiving 137,280 votes in the 19th Warsaw district, running on the Civic Platform	http://nif.dbpedia.org/wiki/en/Hanna_Gronkiewicz-Waltz?dbpv=2016-10&nif=phrase&char=680,694
4303	Jerzy Fedorowicz	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	He was one of forerunners of an art therapy method. In 1991 and 1992, Fedorowicz directed the play Romeo and Juliet, for which he cast local skinheads and punks.He was elected to Sejm on September 25, 2005; getting 5694 votes in 13 Kraków district, candidating from the Civic Platform	http://nif.dbpedia.org/wiki/en/Jerzy_Fedorowicz?dbpv=2016-10&nif=phrase&char=844,858
4304	Lidia Staroń	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Lidia Staroń (born June 7, 1960 in Morąg) is a Polish politician. She was elected to Sejm on September 25, 2005 getting 12,188 votes in 35 Olsztyn district, candidating from the Civic Platform	http://nif.dbpedia.org/wiki/en/Lidia_Staroń?dbpv=2016-10&nif=phrase&char=178,192
4304	Lidia Staroń	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Lidia Staroń (born June 7, 1960 in Morąg) is a Polish politician. She was elected to Sejm on September 25, 2005 getting 12,188 votes in 35 Olsztyn district, candidating from the Civic Platform list. She left Civic Platform	http://nif.dbpedia.org/wiki/en/Lidia_Staroń?dbpv=2016-10&nif=phrase&char=208,222
4305	Paweł Olszewski	PartyAfiiliation	Civic Platform	Section	2.3	Civic Platform	exact	On 21 October 2007 he was re-elected to Sejm. He polled 8,633 votes in 4 Bydgoszcz district, candidating from the Civic Platform	http://nif.dbpedia.org/wiki/en/Paweł_Olszewski?dbpv=2016-10&nif=phrase&char=1842,1856
4305	Paweł Olszewski	PartyAfiiliation	Civic Platform	Section	2.2	Civic Platform	exact	On 25 September 2005 he was elected to Sejm of the Republic of Poland (the lower house of the Polish parliament). He polled 6,850 votes in 4 Bydgoszcz district, candidating from the Civic Platform	http://nif.dbpedia.org/wiki/en/Paweł_Olszewski?dbpv=2016-10&nif=phrase&char=1496,1510
4306	Sebastian Karpiniuk	PartyAfiiliation	Civic Platform	Section	1	Civic Platform	exact	He was elected to the Sejm on September 25, 2005, getting 9767 votes in 40 Koszalin district, as a candidate from the Civic Platform	http://nif.dbpedia.org/wiki/en/Sebastian_Karpiniuk?dbpv=2016-10&nif=phrase&char=335,349
4307	Sławomir Nitras	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform (PO)	partial	Sławomir Witold Nitras [swaˈvɔmir ˈvitɔlt ˈɲitras] (born 26 April 1973 in Połczyn-Zdrój) is a Polish politician, political scientist, member of Civic Platform (PO)	http://nif.dbpedia.org/wiki/en/Sławomir_Nitras?dbpv=2016-10&nif=phrase&char=144,163
4307	Sławomir Nitras	PartyAfiiliation	Civic Platform	Section	1	Civic Platform (PO)	partial	From 1991 to 1993 he was a member of the Real Politics Union, and from 1996 to 2001 belonged to the Conservative People’s Party. Since 2001 he has been a member of Civic Platform (PO)	http://nif.dbpedia.org/wiki/en/Sławomir_Nitras?dbpv=2016-10&nif=phrase&char=2084,2103
4308	Wojciech Saługa	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	In December 2014, Saługa was elected as the seventh Marshal of Silesia by the Civic Platform	http://nif.dbpedia.org/wiki/en/Wojciech_Saługa?dbpv=2016-10&nif=phrase&char=840,854
4308	Wojciech Saługa	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	A graduate of the Kraków University of Economics, Saługa worked at ING Bank Śląski between 1994 and 2002. At the same time, Saługa was involved in municipal politics, elected as an alderman to the Jaworzno City Council between 1998 and 2002, and later served as the town's deputy mayor between 2002 and 2004. He subsequently took a position in the Senate following a successful by-election in 2004 for Sosnowiec as a Civic Platform	http://nif.dbpedia.org/wiki/en/Wojciech_Saługa?dbpv=2016-10&nif=phrase&char=542,556
4309	Wan Qingliang	PartyAfiiliation	Communist Party of China	Abstract	0	Communist Party of China	exact	Wan Qingliang (simplified Chinese: 万庆良; traditional Chinese: 萬慶良; pinyin: Wàn Qìngliáng; born February 12, 1964) is a former Chinese politician from Guangdong province. He served as the Mayor of Guangzhou, one of China's most populous cities, from 2010 to 2011, and was then promoted to Communist Party Secretary, the top official of the city. In June 2014, the Communist Party's anti-corruption agency announced that Wan was held for investigation. Wan was expelled from Communist Party of China	http://nif.dbpedia.org/wiki/en/Wan_Qingliang?dbpv=2016-10&nif=phrase&char=472,496
4311	Natasha Griggs	PartyAfiiliation	Country Liberal Party	Abstract	0	Country Liberal Party	exact	Natasha Louise Griggs (born 24 January 1969) is a former Australian politician first elected at the 2010 federal election as a Member of the Australian House of Representatives to the division of Solomon, Northern Territory, representing the Country Liberal Party	http://nif.dbpedia.org/wiki/en/Natasha_Griggs?dbpv=2016-10&nif=phrase&char=242,263
4312	Anne Rabbitte	PartyAfiiliation	Fianna Fáil	Abstract	0	Fianna Fáil	exact	Anne Rabbitte (Born 1970) is an Irish Fianna Fáil	http://nif.dbpedia.org/wiki/en/Anne_Rabbitte?dbpv=2016-10&nif=phrase&char=38,49
4313	Séamus Kirk	PartyAfiiliation	Fianna Fáil	Abstract	0	Fianna Fáil	exact	Séamus Kirk (born 26 April 1945) is an Irish Fianna Fáil	http://nif.dbpedia.org/wiki/en/Séamus_Kirk?dbpv=2016-10&nif=phrase&char=45,56
4313	Séamus Kirk	PartyAfiiliation	Fianna Fáil	Section	4	Séamus Kirk's page on the Fianna Fáil website	partial	 * Official website  * Séamus Kirk's page on the Fianna Fáil website	http://nif.dbpedia.org/wiki/en/Séamus_Kirk?dbpv=2016-10&nif=phrase&char=1693,1738
4314	Tom Hayes (politician)	PartyAfiiliation	Fine Gael	Section	2	Tom Hayes' page on the Fine Gael website	partial	 * Official website  * Tom Hayes' page on the Fine Gael website	http://nif.dbpedia.org/wiki/en/Tom_Hayes_(politician)?dbpv=2016-10&nif=phrase&char=917,957
4314	Tom Hayes (politician)	PartyAfiiliation	Fine Gael	Abstract	0	Fine Gael	exact	Tom Hayes (born 16 February 1952) is an Irish Fine Gael	http://nif.dbpedia.org/wiki/en/Tom_Hayes_(politician)?dbpv=2016-10&nif=phrase&char=46,55
4315	Garret FitzGerald	PartyAfiiliation	Fine Gael	Section	6.3	Fine Gael	exact	In January 1987, the Labour Party members of the government withdrew from the government over disagreements due to budget proposals. FitzGerald continued as Taoiseach heading a minority Fine Gael government and proposed the stringent budgetary cutbacks that Labour had blocked for some four years. Fianna Fáil returned to power in March 1987, after Fine Gael were heavily defeated in the 1987 general election. The Progressive Democrats won some 14 seats mainly from Fine Gael	http://nif.dbpedia.org/wiki/en/Garret_FitzGerald?dbpv=2016-10&nif=phrase&char=17278,17287
4315	Garret FitzGerald	PartyAfiiliation	Fine Gael	Abstract	0	Fine Gael	exact	Garret FitzGerald (9 February 1926 – 19 May 2011) was an Irish politician who was twice Taoiseach of Ireland, serving in office from July 1981 to February 1982 and again from December 1982 to March 1987. FitzGerald was elected to the Seanad Éireann in 1965 and was subsequently elected to the Dáil as a Fine Gael	http://nif.dbpedia.org/wiki/en/Garret_FitzGerald?dbpv=2016-10&nif=phrase&char=303,312
4319	Lee Ta-hai	PartyAfiiliation	Kuomintang	Section	1	Kuomintang	exact	Although Chiang Ching-kuo died in January 1988, Lee continued to serve as Minister for another six months, after which he declined to pursue a seat in the Kuomintang	http://nif.dbpedia.org/wiki/en/Lee_Ta-hai?dbpv=2016-10&nif=word&char=1468,1478
4320	Li Yuan-tsu	PartyAfiiliation	Kuomintang	Abstract	0	Kuomintang	exact	Li Yuan-tsu (Chinese: 李元簇; pinyin: Lǐ Yuáncù; born September 24, 1923 in Pingjiang, Hunan), is a Kuomintang	http://nif.dbpedia.org/wiki/en/Li_Yuan-tsu?dbpv=2016-10&nif=word&char=97,107
4345	Harold Hird	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	Harold James Hird (born 24 February 1942), an Australian politician, was a member of the unicameral Australian Capital Territory Legislative Assembly representing the electorate of Ginninderra for the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Harold_Hird?dbpv=2016-10&nif=phrase&char=201,227
4347	Andrew Tink	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	Andrew Arnold Tink AM (born 13 July 1953) is a former Australian politician, having served as a member of the New South Wales Legislative Assembly for the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Andrew_Tink?dbpv=2016-10&nif=phrase&char=155,181
4347	Andrew Tink	PartyAfiiliation	Liberal Party of Australia	Section	2	Liberal Party of Australia	exact	Tink represented the seat of Eastwood from 1988 to 1999, and then the seat of Epping from 1999 to 2007, for the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Andrew_Tink?dbpv=2016-10&nif=phrase&char=1560,1586
4349	Greg Aplin	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	Gregory John "Greg" Aplin MP (born 9 October 1952), an Australian politician, is a member of the New South Wales Legislative Assembly representing Albury for the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Greg_Aplin?dbpv=2016-10&nif=phrase&char=162,188
4349	Greg Aplin	PartyAfiiliation	Liberal Party of Australia	Section	5	Liberal Party of Australia NSW Division – Legislative Assembly – Profile: Greg Aplin	partial	 * New South Wales Parliament – Mr (Greg) Gregory John APLIN, BA(Hons) MP  * Liberal Party of Australia NSW Division – Legislative Assembly – Profile: Greg Aplin	http://nif.dbpedia.org/wiki/en/Greg_Aplin?dbpv=2016-10&nif=phrase&char=2926,3010
4350	David Clarke (Australian politician)	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	David John Clarke, an Australian politician, is a member of the New South Wales Legislative Council representing the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/David_Clarke_(Australian_politician)?dbpv=2016-10&nif=phrase&char=117,143
4351	Gordon Rich-Phillips	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	Gordon Kenneth Rich-Phillips (born 8 July 1974) is an Australian politician. He has been a Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Gordon_Rich-Phillips?dbpv=2016-10&nif=phrase&char=91,117
4352	Helen Kroger	PartyAfiiliation	Liberal Party of Australia	Section	2	Liberal Party of Australia	exact	In 1999, she stood for preselection in the state seat of Burwood when it was vacated by Jeff Kennett in 1999, but was beaten by Lana McLean. In 2003 she became President of the Victorian Division of the Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Helen_Kroger?dbpv=2016-10&nif=phrase&char=1327,1353
4354	Louise Asher	PartyAfiiliation	Liberal Party of Australia	Abstract	0	Liberal Party of Australia	exact	Louise Asher (born 26 June 1956) is an Australian politician. She has been a Liberal Party of Australia	http://nif.dbpedia.org/wiki/en/Louise_Asher?dbpv=2016-10&nif=phrase&char=77,103
4359	Gerry Kelly	PartyAfiiliation	Sinn Féin	Section	4	Sinn Féin	exact	Upon leaving prison Kelly became actively involved in politics and was seen by unionists as a communication link between the IRA and Sinn Féin	http://nif.dbpedia.org/wiki/en/Gerry_Kelly?dbpv=2016-10&nif=phrase&char=3454,3463
4359	Gerry Kelly	PartyAfiiliation	Sinn Féin	Abstract	0	Sinn Féin	exact	Gerard "Gerry" Kelly (Irish: Gearóid Ó Ceallaigh, born 5 April 1953) is an Irish republican politician and former Provisional Irish Republican Army (IRA) volunteer who played a leading role in the negotiations that led to the Good Friday Agreement on 10 April 1998. He is currently a member of Sinn Féin	http://nif.dbpedia.org/wiki/en/Gerry_Kelly?dbpv=2016-10&nif=phrase&char=294,303
4360	Arthur Griffith	PartyAfiiliation	Sinn Féin	Abstract	0	Sinn Féin	exact	Arthur Griffith (Irish: Art Ó Gríobhtha; 31 March 1872 – 12 August 1922) was an Irish politician and writer, who founded and later led the political party Sinn Féin	http://nif.dbpedia.org/wiki/en/Arthur_Griffith?dbpv=2016-10&nif=phrase&char=155,164
4361	Neri Colmenares	PartyAfiiliation	Bayan Muna	Section	3	Bayan Muna	exact	• Bayan Muna	http://nif.dbpedia.org/wiki/en/Neri_Colmenares?dbpv=2016-10&nif=phrase&char=12295,12305
4361	Neri Colmenares	PartyAfiiliation	Bayan Muna	Section	2	Bayan Muna	exact	He is on his third term as a member of the House of Representatives representing Bayan Muna	http://nif.dbpedia.org/wiki/en/Neri_Colmenares?dbpv=2016-10&nif=phrase&char=2363,2373
4373	Hara Takashi	PartyAfiiliation	Rikken Seiyūkai	Section	3	Rikken Seiyūkai	exact	In 1914, after heated debate, he was appointed the president of the Rikken Seiyūkai	http://nif.dbpedia.org/wiki/en/Hara_Takashi?dbpv=2016-10&nif=phrase&char=4428,4443
4373	Hara Takashi	PartyAfiiliation	Rikken Seiyūkai	Section	3	Rikken Seiyūkai	exact	In 1900, Hara returned to politics and joined the new-founded party Rikken Seiyūkai	http://nif.dbpedia.org/wiki/en/Hara_Takashi?dbpv=2016-10&nif=phrase&char=3024,3039
4376	Mammad Yusif Jafarov	PartyAfiiliation	Musavat	Section	2.2	Musavat	exact	When Azerbaijan Democratic Republic was proclaimed on May 28, 1918, Jafarov was appointed the Minister of Industry and Trade within the new Cabinet of Azerbaijan established by Prime Minister Fatali Khan Khoyski. When the first cabinet was dissolved, he left his post and later served as a diplomatic representative of Azerbaijan in the Georgian government. On March 14, 1919, Jafarov was appointed Minister of Foreign Affairs of Azerbaijan by the new government of Prime Minister Nasib Yusifbeyli. Jafarov is credited for his extensive work in disseminating the information about Azerbaijan in the international community. In October 1919, he joined the Musavat	http://nif.dbpedia.org/wiki/en/Mammad_Yusif_Jafarov?dbpv=2016-10&nif=word&char=2054,2061
4377	László Budinszky	PartyAfiiliation	Arrow Cross Party	Abstract	0	Arrow Cross Party	exact	László Budinszky (24 October 1895 – 9 March 1946) was a Hungarian politician, who served as Minister of Justice between 1944 and 1945. He prepared the proposal about the formation of the Leader of the Nation position. He also ordered that the political convicts should be handed over to the Nazi authorities. After the fall of Budapest he tried to escape into Western Europe but the arrival American troops captured him with other members of the Arrow Cross Party	http://nif.dbpedia.org/wiki/en/László_Budinszky?dbpv=2016-10&nif=phrase&char=549,566
4378	Chaim Weizmann	PartyAfiiliation	General Zionists	Section	2.6	General Zionists	exact	A founder of so-called Synthetic Zionism, Weizmann supported grass-roots colonization efforts as well as high-level diplomatic activity. He was generally associated with the centrist General Zionists	http://nif.dbpedia.org/wiki/en/Chaim_Weizmann?dbpv=2016-10&nif=phrase&char=18298,18314
4379	Hans Enoksen	PartyAfiiliation	Partii Naleraq	Abstract	0	Partii Naleraq	exact	At the elections 2013 he was re-elected, but in January 2014 he was so unsatisfied with Siumuts politics, that he left the party and established a new political party, Partii Naleraq	http://nif.dbpedia.org/wiki/en/Hans_Enoksen?dbpv=2016-10&nif=phrase&char=1161,1175
4381	Edward Carson	PartyAfiiliation	Irish Unionist Alliance	Abstract	0	Irish Unionist Alliance	exact	Edward Henry Carson, Baron Carson, PC, PC (Ire), KC (9 February 1854 – 22 October 1935), from 1900 to 1921 known as Sir Edward Carson, was an Irish unionist politician, barrister and judge. He was leader of the Irish Unionist Alliance	http://nif.dbpedia.org/wiki/en/Edward_Carson?dbpv=2016-10&nif=phrase&char=211,234
4382	Mikhail Trilisser	PartyAfiiliation	Russian Social Democratic Labour Party	Section	2.1	Russian Social Democratic Labour Party	exact	In 1901, Trilisser joined the Russian Social Democratic Labour Party	http://nif.dbpedia.org/wiki/en/Mikhail_Trilisser?dbpv=2016-10&nif=phrase&char=577,615
4385	Guillaume Soro	PartyAfiiliation	Patriotic Movement of Côte d'Ivoire	Section	1	Patriotic Movement of Côte d'Ivoire	exact	Soro led the Patriotic Movement of Côte d'Ivoire	http://nif.dbpedia.org/wiki/en/Guillaume_Soro?dbpv=2016-10&nif=phrase&char=441,476
4385	Guillaume Soro	PartyAfiiliation	Patriotic Movement of Côte d'Ivoire	Abstract	0	Patriotic Movement of Côte d'Ivoire	exact	Guillaume Kigbafori Soro (born 8 May 1971) is an Ivorian politician who was the Prime Minister of Côte d'Ivoire from April 2007 to March 2012. Prior to his service as Prime Minister, Soro led the Patriotic Movement of Côte d'Ivoire	http://nif.dbpedia.org/wiki/en/Guillaume_Soro?dbpv=2016-10&nif=phrase&char=196,231
4386	Zuzana Martináková	PartyAfiiliation	Free Forum	Section	1	Official website of the Free Forum	partial	 *  Official website of the Free Forum	http://nif.dbpedia.org/wiki/en/Zuzana_Martináková?dbpv=2016-10&nif=phrase&char=1021,1056
4386	Zuzana Martináková	PartyAfiiliation	Free Forum	Abstract	0	Free Forum	exact	Zuzana Martináková (born 5 May 1961 in Púchov, Czechoslovakia) is a Slovak politician and a former journalist. She is the leader of the political party Free Forum	http://nif.dbpedia.org/wiki/en/Zuzana_Martináková?dbpv=2016-10&nif=phrase&char=152,162
4387	Jose Diokno	PartyAfiiliation	Nacionalista Party	Section	3	Nacionalista Party	exact	Months later, Diokno ran for senator under the Nacionalista Party	http://nif.dbpedia.org/wiki/en/Jose_Diokno?dbpv=2016-10&nif=phrase&char=2836,2854
4388	Santo Versace	PartyAfiiliation	Alliance for Italy	Abstract	0	Alliance for Italy	exact	Santo Domenico Versace (born December 16, 1944) is the president and co-chief executive officer of Gianni Versace SpA, based in Milan, Italy. Since 2008 he has been elected as Member of the Chamber of Deputies of the Italian Republic in the constituency of Calabria. He is a member of the Alliance for Italy	http://nif.dbpedia.org/wiki/en/Santo_Versace?dbpv=2016-10&nif=phrase&char=289,307
4390	Clemente Mastella	PartyAfiiliation	Union of Democrats for Europe	Abstract	0	Union of Democrats for Europe	exact	Mario Clemente Mastella (born 5 February 1947) is an Italian politician. He is the leader of Union of Democrats for Europe	http://nif.dbpedia.org/wiki/en/Clemente_Mastella?dbpv=2016-10&nif=phrase&char=93,122
4399	Paul-Henri Spaak	PartyAfiiliation	Belgian Socialist Party	Abstract	0	Belgian Socialist Party	exact	A member of an influential Belgian political family, Spaak, he served briefly in World War I and rose to prominence after the war as a tennis player and lawyer, becoming famous for his high-profile defence of an Italian student accused of attempting to assassinate the Italy's Crown Prince in 1929. A convinced socialist, Spaak entered politics in 1932 for the Belgian Workers' Party (later the Belgian Socialist Party	http://nif.dbpedia.org/wiki/en/Paul-Henri_Spaak?dbpv=2016-10&nif=phrase&char=575,598
4400	Roger Pomerleau	PartyAfiiliation	Bloc Québécois	Abstract	0	Bloc Québécois	exact	Born in Montreal, Quebec, Pomerleau was elected in the Anjou—Rivière-des-Prairies electoral district under the Bloc Québécois	http://nif.dbpedia.org/wiki/en/Roger_Pomerleau?dbpv=2016-10&nif=phrase&char=277,291
4400	Roger Pomerleau	PartyAfiiliation	Bloc Québécois	Section	2	Roger Pomerleau at the Bloc Québécois	partial	 *  Official website  *    * Roger Pomerleau – Parliament of Canada biography  *  Roger Pomerleau at the Bloc Québécois	http://nif.dbpedia.org/wiki/en/Roger_Pomerleau?dbpv=2016-10&nif=phrase&char=822,860
4404	Alan Craig	PartyAfiiliation	Christian Peoples Alliance	Abstract	0	Christian Peoples Alliance	exact	Alexander Alan Craig is a British political campaigner who was leader of the Christian Peoples Alliance	http://nif.dbpedia.org/wiki/en/Alan_Craig?dbpv=2016-10&nif=phrase&char=77,103
4406	Franjo Tuđman	PartyAfiiliation	Croatian Democratic Union	Abstract	0	Croatian Democratic Union	exact	Tuđman was born in Veliko Trgovišće, Croatia. In his youth he fought during World War II as a member of the 10th Zagreb Corps of the Yugoslav partisans. After the war he took a post in the Ministry of Defence, later attaining the rank of major general of the Yugoslav Army in 1960. After his military career he dedicated himself to the study of geopolitics. In 1963 he became a professor on the Zagreb Faculty of Political Sciences. He received a doctorate in history in 1965 and worked as a historian until coming into conflict with the regime. Tuđman participated in the Croatian Spring movement that called for reforms in the country and was imprisoned for his activities in 1972. He lived relatively anonymously in the following years until the end of communism, whereupon he began his political career by founding the Croatian Democratic Union	http://nif.dbpedia.org/wiki/en/Franjo_Tuđman?dbpv=2016-10&nif=phrase&char=1113,1138
4406	Franjo Tuđman	PartyAfiiliation	Croatian Democratic Union	Section	6	Croatian Democratic Union	exact	On 17 June 1989, Tuđman founded the Croatian Democratic Union	http://nif.dbpedia.org/wiki/en/Franjo_Tuđman?dbpv=2016-10&nif=phrase&char=16666,16691
4407	Ali Ahmeti	PartyAfiiliation	Democratic Union for Integration	Abstract	0	Democratic Union for Integration	exact	Ali Ahmeti (Macedonian: Али Ахмети; born January 4, 1959) is a Macedonian politician of Albanian descent, leader of the Democratic Union for Integration	http://nif.dbpedia.org/wiki/en/Ali_Ahmeti?dbpv=2016-10&nif=phrase&char=120,152
4409	Maliina Abelsen	PartyAfiiliation	Inuit Ataqatigiit	Abstract	0	Inuit Ataqatigiit	exact	Maliina Abelsen is the General Manager For Arctic Winter Games 2016 (www.awg2016.org). Maliina Abelsen is a previous Greenlandic politician and MP for the party Inuit Ataqatigiit	http://nif.dbpedia.org/wiki/en/Maliina_Abelsen?dbpv=2016-10&nif=phrase&char=161,178
4413	Zita Okaikoi	PartyAfiiliation	National Democratic Congress 	Section	3	National Democratic Congress (Ghana)	partial	 * List of Mills government ministers  * National Democratic Congress (Ghana)	http://nif.dbpedia.org/wiki/en/Zita_Okaikoi?dbpv=2016-10&nif=phrase&char=739,775
4414	Victor Său	PartyAfiiliation	National Liberal Party 	Abstract	0	National Liberal Party (Moldova)	partial	He was elected as a mayor of Soroca in Moldovan local election, 2007, when was a leder of the National Liberal Party (Moldova)	http://nif.dbpedia.org/wiki/en/Victor_Său?dbpv=2016-10&nif=phrase&char=269,301
4417	Paul Staines	PartyAfiiliation	Progressive Democrats	Section	1	Progressive Democrats	exact	In 1981, he won the UK Atari Asteroids video games championship and went on to finish ninth in the world championships held in Washington D.C. As a young man he was a member of the Social Democratic Party, sitting on the national executive of its youth wing, and the Conservative Party. He lives in Ireland and was a member of the now defunct Irish political party, the Progressive Democrats	http://nif.dbpedia.org/wiki/en/Paul_Staines?dbpv=2016-10&nif=phrase&char=2817,2838
