number of equals =	1363
number of contains =	550
notInAbstractList =	8227
Appoaches:
	Sbj-Obj =	1363
	Pronoun-Obj =	550
Extraction:
	In Sentence =	1644
	In Paragraph =	269
Blank Sentences =	3
Number of articles not found in 2016-10 wikipedia nif version =	68	Alona_Barkat,Karri_Käyhkö,Pekka_Lairola,Märta_Blomstedt,Steven_Hutchinson,Bakare_Kone,Hans-Ulrich_Dürst,Tiago_Portuga,Jean-Baptiste_Mockey,Barbara_McDermott,Keith_Carlos__Keith_Carlos__1,Isa_Pola,Carlo_Tononi,Guido_Fantoni,Leonardo_Cremonini,Paolo_La_Rosa,Gloria_Christian,Eugene_%22Sdwig%22_Zvidionny,Leo_%22K'millian%22_Moyo,Oleg_Pungin,Shota_Omine,Yuu_Tejima,Kiyoe_Yoshioka,Peeco,Takahiro_Imanami,Moriji_Mochida,Toyo_Asayama,Andriy_Lunin,Chihiro_Noda,Yu_Tamura_(footballer),Hiroshi_Miyaoka,Dilpreet_Dhillon,Marnie_Mosiman,Ikuko_Yoda,Hikaru_Sato__Hikaru_Sato__1,Nick_Thometz,Taiki_Tamukai,Boris_Gorbatov,Hisashi_Takeda,Natsuki_Sato,Nataliya_Obmochaeva,Mohammad_Reza_Tonekaboni,Hashiru_Shimono,Hayato_Ikegaya,Kristine_Marie_Jensen,Nobuyuki_Shiina,Ryuji_Okada,Takuro_Uehara,Yuya_Hikichi_(footballer,_born_1990),Yuya_Nakasaka,Masato_Yuzawa,Takuya_Kakine,Yusaku_Toyoshima,Nastassia_Staravoitava,Nail_Mukhamedyarov,Sohichiro_Amaya,Sakura_Miyajima,Akihiro_Higashide,Ayatollah_Sheykh_Gholam_Hossein_Tabrizi,Ko_Kyung-te,Yuma_Takahashi,Jeff_Stinco,Atsushi_Ugumori,Kohei_Hattori,Koki_Matsuzawa,Ryota_Sekiya,Shun_Takagi,Yoshiki_Matsushita,
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Contains	0	Abstract	In Sentence	Sbj-Obj		Aalborg Pirates	http://dbpedia.org/resource/Julian_Jakobsen	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Julian Jakobsen (born April 11, 1987) is a Danish professional ice hockey winger who currently plays for Aalborg Pirates	Julian Jakobsen (born April 11, 1987) is a Danish professional ice hockey winger who currently plays for Aalborg Pirates of Metal Ligaen.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Amsheet	http://dbpedia.org/resource/Charbel_Rouhana	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Amsheet	Charbel Rouhana (Arabic: شربل روحانا‎‎) is a Lebanese oud player in Lebanon. Born in 1965 in Amsheet	Charbel Rouhana (Arabic: شربل روحانا‎‎) is a Lebanese oud player in Lebanon. Born in 1965 in Amsheet (a town north of Beirut), Charbel pursued his music education at the Université Saint-Esprit de Kaslik and obtained his diploma in oud instrumentation in 1986 and his M.A. in Musicology in 1987.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Aalborg	http://dbpedia.org/resource/Preben_Kaas	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	(**he=Preben Kaas**): He was born in Aalborg	Preben Kaas (30 March 1930 – 27 March 1981) was a Danish comedian, actor, script writer and film director. He appeared in 55 films between 1943 and 1980. He received the 1970 Bodil for best actor in a supporting role for his role in The Olsen Gang in a Fix. He was born in Aalborg and died in Copenhagen. Preben Kaas was married to Bodil Nymark Nielsen, Ulla Kaas Larsen, Anne Marie Lie and Lisbet Dahl. He is the father of actor and bandleader Jeppe Kaas and actor Nikolaj Lie Kaas.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Sankarankovil	http://dbpedia.org/resource/S._J._Surya	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Sankarankovil	S. J. Surya (born S. Justin Selvaraj, 20 July 1970) is an Indian film director, screenwriter, actor, music composer and producer who has worked in the Tamil, Telugu and Hindi film industries. Born in Sankarankovil	S. J. Surya (born S. Justin Selvaraj, 20 July 1970) is an Indian film director, screenwriter, actor, music composer and producer who has worked in the Tamil, Telugu and Hindi film industries. Born in Sankarankovil,Tamil Nadu, Suryah did various works before joining film industry to become an actor but ended up assisting Vasanth and Sabapathy. Surya made his directorial debut with Vaalee in 1999 whose success catapulted him to stardom. His other notable films include Kushi (2000), New (2004) and Isai (2015). He made his acting debut with New and went on to act in films like Kalvanin Kadhali (2006), Vyabari (2007) and Thirumagan (2007).	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Aalborg BK	http://dbpedia.org/resource/Lars_Winde	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	(**he=Lars Winde**): He has also played for Superliga team Aalborg	Lars Winde (born 3 December 1975) is a retired Danish professional football goalkeeper, who last played for Esbjerg fB, where he is now working as the goalkeeper coach. He has also played for Superliga team Aalborg BK (AaB), as well as Austrian Bundesliga club SW Bregenz. Winde has played seven games for the Denmark national under-21 football team.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Atsugi, Kanagawa	http://dbpedia.org/resource/Akira_Amari	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Atsugi,_Kanagawa	(**he=Akira Amari**): He is a native of Atsugi, Kanagawa	Akira Amari (甘利 明 Amari Akira, born August 27, 1949) is a Japanese politician of the Liberal Democratic Party and a member of the lower house. He was the Minister of Economy, Trade and Industry from 2006 to 2008. He also served as Minister of State in charge of Administrative Reform in the Cabinet of former Prime Minister Tarō Asō. He is a native of Atsugi, Kanagawa and a follower of Tenrikyo as other LDP Representatives Hakuo Yanagisawa, Fumio Kyuma, Sanae Takaichi, Bunmei Ibuki, and Jinen Nagase. He is also a member of the Japan–Korea Parliamentarians' Union and the Japan-China Friendship Parliamentarians' Union. In the Cabinet of Prime Minister Taro Aso, appointed on 24 September 2008, Amari was appointed as Minister of State in charge of Administrative Reform. On December 26, 2012, Amari was appointed to the newly created cabinet-level position of Minister of State for Economic Revitalization in the second Cabinet of Prime Minister Shinzo Abe. Amari's responsibilities within the Abe government also include tax and social security reform. Like Abe and most members of the Cabinet, he is affiliated to the openly revisionist organization Nippon Kaigi. In 2016, Amari resigned from his Cabinet post amidst allegations of bribery, and was succeeded by Nobuteru Ishihara.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Aalborg Chang	http://dbpedia.org/resource/Thomas_Tengstedt	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Tengstedt started his career with amateur club Aalborg Chang	Thomas Tengstedt (born May 15, 1975) is a Danish former professional footballer who most prominently played as a left back for Viborg FF. Born in Aalborg, Tengstedt started his career with amateur club Aalborg Chang. He moved abroad to play the 1997-98 season with Scottish Premier Division club Dundee United, but made no first team appearances. He moved back to Denmark in 1998 to play for Viborg FF in the Danish Superliga, with whom he won the 2000 Danish Cup tournament. He played 190 games and scored four goals for Viborg FF in the Superliga, over the span of ten seasons, before the club was relegated to the Danish 1st Division in the summer 2008. In May 2009, Tengstedt ended his career due to injury, having played a total 233 games and scored 12 goals for Viborg FF.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Aalborg	http://dbpedia.org/resource/Thomas_Tengstedt	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Thomas Tengstedt (born May 15, 1975) is a Danish former professional footballer who most prominently played as a left back for Viborg FF. Born in Aalborg	Thomas Tengstedt (born May 15, 1975) is a Danish former professional footballer who most prominently played as a left back for Viborg FF. Born in Aalborg, Tengstedt started his career with amateur club Aalborg Chang. He moved abroad to play the 1997-98 season with Scottish Premier Division club Dundee United, but made no first team appearances. He moved back to Denmark in 1998 to play for Viborg FF in the Danish Superliga, with whom he won the 2000 Danish Cup tournament. He played 190 games and scored four goals for Viborg FF in the Superliga, over the span of ten seasons, before the club was relegated to the Danish 1st Division in the summer 2008. In May 2009, Tengstedt ended his career due to injury, having played a total 233 games and scored 12 goals for Viborg FF.	
Contains	0	Abstract	In Paragraph	Sbj-Obj		Aizuwakamatsu, Fukushima	http://dbpedia.org/resource/Atsushi_Watanabe_(politician)	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aizuwakamatsu	Atsushi Watanabe (渡部 篤 Watanabe Atsushi, born 1952) is a Japanese politician of the Liberal Democratic Party, a member of the House of Representatives in the Diet (national legislature). A native of Aizuwakamatsu, Fukushima	Atsushi Watanabe (渡部 篤 Watanabe Atsushi, born 1952) is a Japanese politician of the Liberal Democratic Party, a member of the House of Representatives in the Diet (national legislature). A native of Aizuwakamatsu, Fukushima and graduate of Komazawa University, he was elected to the first of his two terms in the city assembly of Aizuwakamatsu in 1982, to the first of his four terms in the assembly of Fukushima Prefecture and to the first of his terms in the House of Representatives in 2005.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Cauquenes	http://dbpedia.org/resource/Antonio_Varas	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Cauquenes	Antonio Varas was born in Cauquenes	Antonio Varas de la Barra (June 13, 1817 – June 5, 1886) was a Chilean political figure, statesman and politician. He began his political career as a Conservative, but was later a member of the National Party, of which he was one of the founders in 1857. He served several times as minister. Antonio Varas was born in Cauquenes, the son of Miguel Varas Vallejo and of Agustina de la Barra Alarcón. Because his father was a royalist supporter, after independence all the family properties were confiscated, leaving them in the most complete destitution. Thanks to his brother José Miguel, he was able to complete his studies at the Instituto Nacional, where he met and befriended Manuel Montt and Buonaventura Cousiño, both of whom were his teachers. In time he became, first, philosophy teacher, later vice-principal and finally principal of that institute. During his tenure, he substantially improved the quality of education offered at that, the principal school in the country. He started his political career when elected deputy for Chillán in 1842. He was later elected deputy for Cauquenes in 1846, and for Curicó in 1852. Varas was named Minister of the Interior and Foreign Affairs by President Manuel Bulnes, a position he retained under President Manuel Montt. During that administration, he was also Minister of Justice, Cult and Public Instruction, Minister of the Treasury and Minister of War and Navy. In 1858 was elected deputy for Talca and later for Cauquenes again. In 1864 was elected deputy for Santiago, in 1867 for Elqui and in 1873 for Talca. In 1876 was elected senator for Talca, in 1879 for Coquimbo and reelected for the same in 1882, position he held until his death. He was elected President of the Senate of Chile in 1882. Varas died in Santiago, at the age of 69. The city of Puerto Varas is named after him.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Donnacona, Quebec	http://dbpedia.org/resource/Gaétan_Royer	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Donnacona,_Quebec	Royer was born in Donnacona, Quebec	Gaétan Royer (born March 13, 1976) is a Canadian former professional ice hockey right winger. He played three games in the National Hockey League with the Tampa Bay Lightning in the 2001–02 season, going scoreless. Royer was born in Donnacona, Quebec. In 2008, Royer played for the Bartercard Gold Coast Blue Tongues in the Australian Ice Hockey League (AIHL).	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Aalborg DH	http://dbpedia.org/resource/Louise_Mortensen	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	(**she=Louise Mortensen**): she played for was Aalborg	Louise Mortensen (born December 11, 1979, in Aalborg, Denmark) is a former Danish handballer. The last club she played for was Aalborg DH and previously she played for Team Esbjerg. She participated in the World Championships in 2005 and 2009. She played 97 national games and scored 205 with the Danish national team. She stopped her careerby December 29, 2009.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Matehuala	http://dbpedia.org/resource/José_de_León_Toral	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Matehuala	León Toral was born in Matehuala	José de León Toral (December 23, 1900 - Mexico City, February 9, 1929) was an anti-government Roman Catholic who assassinated general Álvaro Obregón, then-president elect of Mexico, in 1928. León Toral was born in Matehuala, San Luis Potosí, into a family of Catholic miners. He moved to Mexico City during the Mexican Revolution and witnessed the then-Constitutionalist general Obregón closing churches and arresting priests who were suspected of supporting former president Victoriano Huerta. In 1920, he joined the National League for the Defense of Religious Freedom, which opposed the governments of Obregón (1920–1924) and Plutarco Elías Calles and reportedly was also involved in the Cristero movement. During the Calles administration, oppression against the Catholic Church greatly expanded in 1926 under the Calles Law, which provided severe penalties for priests and individuals who violated the provisions of the 1917 Constitution. For instance, wearing clerical garb in public (outside Church buildings) earned a fine of 500 pesos (approximately $250 US at the time); a priest who criticized the government could be imprisoned for five years, with no right to trial by jury. Some states enacted even more oppressive measures. Chihuahua enacted a law permitting only a single priest to serve the entire Catholic congregation of the state. To help enforce the law, Calles seized church property, expelled all foreign priests, and closed the monasteries, convents and religious schools. Obregón had been more lenient to Catholics during his time in office, but the Cristeros and almost everyone else believed that Calles was his puppet leader. In 1927, two of León Toral's friends Humberto and Miguel Pro were executed after having been wrongly convicted of plotting to assassinate Obregón. Thus, having been incited by a Catholic nun, Concepción Acevedo de la Llata (also known as Madre Conchita), he decided to assassinate Obregón, whom he blamed for the Mexican government's atrocities against the Catholic Church, if Obregón was reelected. On 17 July 1928, two weeks after Obregón had been re-elected president, León Toral entered disguised as a caricaturist to La Bombilla, a restaurant in San Ángel, during a banquet organized to honor General Obregón. He made a caricature of Obregón and Aarón Sáenz and showed it to Obregón, who told him the drawing had good likeness and suggested he continue. After Obregón turned around to sit down, León Toral suddenly drew a gun and shot him five or six times in the back, killing Obregón instantly. León Toral was arrested immediately and pleaded guilty, claiming he killed Obregón in order to facilitate the establishment of the Kingdom of Christ. Mother Conchita was also arrested and received a 20-year prison sentence but was pardoned after serving 13 and eventually married Carlos Castro Balda, a bomber of the Mexican Chamber of Deputies. León Toral was sentenced to death and executed by firing squad in February 1929. His last words were ¡Viva Cristo Rey! (Long Live Christ the King!), the battle cry of the Cristeros.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Giannitsa	http://dbpedia.org/resource/Elisavet_Mystakidou	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Giannitsa	Elisavet "Elli" Mystakidou (Greek: Ελλη Μυστακίδου; born August 14, 1977 in Giannitsa	Elisavet "Elli" Mystakidou (Greek: Ελλη Μυστακίδου; born August 14, 1977 in Giannitsa) is a Greek taekwondo practitioner and Olympic medalist. She participated in the 2004 Summer Olympics in Athens where she earned a silver medal in the under 67 kg division. Mystakidou also won three bronze medals at the 1993, 2001 and 2003 World Taekwondo Championships. In the 2008 Summer Olympics, she lost her debut against Asunción Ocasio of Puerto Rico.	
Contains	0	Abstract	In Paragraph	Sbj-Obj		Blitar Regency	http://dbpedia.org/resource/Anas_Urbaningrum	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Blitar	Anas Urbaningrum (born July 15, 1969 in Srengat, Blitar), is a graft prisoner and former politician who was the chairman of the Democratic Party (Partai Demokrat), the party who won Indonesia's general election in 2009. Elected at the age of 40, he was one of the youngest party leaders in Indonesia. Before this, he was the head of the Democratic Party's national division on Political and Regional Autonomy, and also the head of the Democratic fraction in House of Representatives (DPR) of the Republic of Indonesia. Zhilal was elected to become a member of Indonesia's Parliament during the election of 2009 from the election region of East Java VII, which includes the Blitar City, Blitar Regency	Anas Urbaningrum (born July 15, 1969 in Srengat, Blitar), is a graft prisoner and former politician who was the chairman of the Democratic Party (Partai Demokrat), the party who won Indonesia's general election in 2009. Elected at the age of 40, he was one of the youngest party leaders in Indonesia. Before this, he was the head of the Democratic Party's national division on Political and Regional Autonomy, and also the head of the Democratic fraction in House of Representatives (DPR) of the Republic of Indonesia. Zhilal was elected to become a member of Indonesia's Parliament during the election of 2009 from the election region of East Java VII, which includes the Blitar City, Blitar Regency, Kediri City, Kediri Regency, and Tulungagung Regency obtaining the highest votes. He has since resigned from this position in the Parliament following his election as party chairman. After being named a graft suspect by Corruption Eradication Commission (KPK) for allegedly taking a bribe in relation with the construction of the Hambalang sports complex, he resigned from the post of the Democratic Party chairman on 23 February 2013. In September 2014 he was sentenced to serve 8 years in prison for corruption.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Carmelo, Uruguay	http://dbpedia.org/resource/Michele_Andreolo	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carmelo,_Uruguay	(**he=Michele Andreolo**): He was born in Carmelo, Uruguay	Miguel Andreolo Frodella (Michele Andreolo) (6 September 1912 – 14 May 1981) was a Uruguayan Italian footballer who played as a midfielder. He was born in Carmelo, Uruguay but his family was from Valle dell'Angelo in the province of Salerno. He represented both Uruguay and Italy at international level, and was a member of the Italy team that won the 1938 FIFA World Cup.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Lozova	http://dbpedia.org/resource/Ruslan_Fomin	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Lozova	Ruslan Fomin (Ukrainian:  Руслан Миколайович Фомін; born 2 March 1986 in Lozova	Ruslan Fomin (Ukrainian:  Руслан Миколайович Фомін; born 2 March 1986 in Lozova, Kharkiv Oblast) is a Ukrainian footballer who plays as a striker for Illichivets Mariupol.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Aalborg Boldspilklub	http://dbpedia.org/resource/Torben_Boye	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Torben Boye (born 2 May 1966) is a Danish former professional football (soccer) player, who played his entire career for Danish Superliga club Aalborg Boldspilklub	Torben Boye (born 2 May 1966) is a Danish former professional football (soccer) player, who played his entire career for Danish Superliga club Aalborg Boldspilklub (AaB). Boye has set a number of records for the club, including most played games, as he played 560 matches for AaB. He debuted for AaB as a midfielder in 1984, and following a couple of seasons as a right back he ended in the centre back position. He stopped at the top level following the Danish Superliga 2001-02 season – and through his 18 seasons for AaB, he earned the nickname of Mr. AaB. Boye joined AaB in the Danish 3rd Division, and he saw the club rise through the ranks of Danish football, including two Danish football championships in the 1995 and 1999 seasons. On the European stage, he played 10 European games for AaB, including the UEFA Champions League 1995-96 tournament. Torben Boye never got to represent the Denmark national football team, but he was very close. Originally a part of the Danish squad for the King Fahd Cup 1995 tournament, he had to return home before any games were played, in order to receive treatment for an apparent liver problem. The condition was quickly recovered, but his chance of national team games had passed. He did play five matches for the national league team, or national B-team, and had a club career without peers at AaB. Following his retirement, the club stopped further use of his shirt number, number 12, in honour of his accomplishments and loyalty to the club.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Beauceville, Quebec	http://dbpedia.org/resource/Henri-René_Renault	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Beauceville,_Quebec	Henri-René Renault (June 6, 1891 – March 23, 1952) was a Canadian politician. Born in Beauceville, Quebec	Henri-René Renault (June 6, 1891 – March 23, 1952) was a Canadian politician. Born in Beauceville, Quebec, Renault was mayor of Beauceville-Est from 1930 to 1933. He was elected to the Legislative Assembly of Quebec as a Liberal member for Beauce in 1939. He was a Minister without Portfolio from 1942 to 1944. In 1944, he was Minister of Municipal Affairs, Industry and Commerce. He was defeated in the 1944 election and again in a 1945 by-election.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Cauquenes	http://dbpedia.org/resource/Rafael_Sotomayor_Gaete	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Cauquenes	(**he=Rafael Sotomayor Gaete**): He was born in Cauquenes	Rafael Segundo Sotomayor Gaete (November 16, 1848 – February 16, 1918) was a Chilean politician and several times minister. He was born in Cauquenes, the son of Rafael Sotomayor Baeza and of Pabla del Carmen Gaete Ruiz. He studied at the Instituto Nacional and later graduated as a lawyer from the Universidad de Chile on January 7, 1871. During the War of the Pacific, he accompanied his father, who was the Minister of War, as personal secretary and auditor, and after his death, in 1880, he became CO of the Customs House Guard in Iquique and later Intendant of Tarapacá. On May 4, 1895, he married Inés Neuhaus Ugarteche, and together they had 6 children. He joined the Radical Party, and in 1898 President Federico Errázuriz Echaurren appointed him Minister of Finance (1898–1899) first and Minister of the Interior later (1899). President German Riesco appointed him Minister of the Interior (1903) and then Minister of Foreign Affairs, Cult and Colonization (1903–1904). In 1906 Sotomayor was elected Senator for "Aconcagua" (1906–1912). President Pedro Montt appointed him Minister of Finance (1906–1907) and then Minister of the Interior (1907–1908). As such he is held responsible of giving the shoot-to-kill order to General Roberto Silva Renard that caused the Santa María School massacre in 1907, where the estimates range between 1,100 and 3,500 men, women and children killed. His reputation never recovered. Sotomayor died of Spanish flu on board the ship Infanta Isabel, in front of Pernambuco, at the age of 69, on the return trip from Europe, after having been Chilean Ambassador to France.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Aalborg	http://dbpedia.org/resource/Daniel_Kandi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Daniel Kandi (born November 29, 1983) is a Danish trance producer and DJ currently living in Aalborg	Daniel Kandi (born November 29, 1983) is a Danish trance producer and DJ currently living in Aalborg. Kandi entered the trance scene with the release of "Breathe" in 2006, on the successful Anjunabeats label. In 2010, he was ranked #77 in DJ Magazine's Top 100 DJ Poll.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Ashikaga, Tochigi	http://dbpedia.org/resource/Yumiko_Hara	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ashikaga,_Tochigi	Yumiko Hara (Japanese: 原裕美子, born 9 January 1982 in Ashikaga, Tochigi	Yumiko Hara (Japanese: 原裕美子, born 9 January 1982 in Ashikaga, Tochigi) is a Japanese marathon runner. She has represented Japan at two World Championships in Athletics and had won marathons in Nagoya, Osaka and Hokkaido. She started out as a 10,000 metres track runner but she changed to road running at a relatively young age. She set a half marathon best at the 2002 Miyazaki Women's Road Race, where her time of 1:09:28 brought her third place behind Mizuki Noguchi and Mikie Takanaka. Running at the Sapporo Half Marathon in 2003 she finished with a time not far from her personal best (1:09:37) to take second place behind Catherine Ndereba, who set a course record. Over this period she competed at the IAAF World Half Marathon Championships and although she failed to finish at the 2002 edition, she managed 19th place the following year. Hara made her debut over the classic distance at the 2005 Nagoya Marathon, which she won in a time of 2:24:19, and she went on to finish sixth at the 2005 World Championships. She achieved a personal best time of 2:23:48 hours when she won the 2007 Osaka Ladies Marathon. Having won in a sub-2:26 time, she received automatic selection for the World Championship marathon, also in Osaka, later that year. She was eighteenth at the 2007 World Championships. She returned to the Nagoya course in 2008 but could not repeat her previous success as she fell behind the leading pack at 31 km and finished in fourth place. Hara took third at the 2009 Osaka Ladies Marathon, but did not compete for over a year after the run. Having left her coaching team (Kyocera track), she began training alone. She approached Japanese coach Yoshio Koide (who trained 2000 Olympic champion Naoko Takahashi among others) and Hara joined his stable in 2010. She quickly responded and won the Hokkaido Marathon in August, running 2:34:12 in hot and humid weather.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bilopillia	http://dbpedia.org/resource/Grigory_Bey-Bienko	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bilopillia	Grigory Yakovlevich Bey-Bienko (Russian: Григорий Яковлевич Бей-Биенко; 7 February 1903, in Bilopillia	Grigory Yakovlevich Bey-Bienko (Russian: Григорий Яковлевич Бей-Биенко; 7 February 1903, in Bilopillia, Russian Empire, (now Sumy Oblast, Ukraine) – 3 November 1971), was a Russian entomologist who specialized in Orthoptera. He graduated from Omsk Institute of Agriculture, worked in the USSR Institute for Plants Protection (Vsesoyuznij Institut Zaschity Rastenij, 1929-1938), Leningrad Agricultural Institute (1938-1968) and in Institute for Zoology of the USSR Academy of Sciences (since 1948). He was a Stalin Prize-winner (1952), Corresponding member of the USSR Academy of Sciences (since 1953) the Chairman of the USSR Entomology Society (since 1966) He was one of the editors of Keys to the Insects of the European part of the USSR Leningrad, Nauka and Fauna of the European part of the USSR Leningrad, Nauka.(also published in English by Amerind Publishing, New Delhi.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Moga, Punjab	http://dbpedia.org/resource/Narinder_Singh_Kapany	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Moga,_Punjab	Narinder Singh Kapany (Punjabi: ਨਰਿੰਦਰ ਸਿੰਘ) born 31 October 1926 to a Sikh family in Moga, Punjab	Narinder Singh Kapany (Punjabi: ਨਰਿੰਦਰ ਸਿੰਘ) born 31 October 1926 to a Sikh family in Moga, Punjab, India, is an Indian-born American Sikh physicist known for his work in fibre optics. He was named as one of the seven 'Unsung Heroes' by Fortune magazine in their 'Businessmen of the Century' issue (1999-11-22). He is also known as "Father of Fiber Optics".The term fibre optics was coined by Narinder Singh Kapany in 1956. He is a former IOFS officer.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Aalborg	http://dbpedia.org/resource/Dan_Laustsen	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	Dan Laustsen (born 1954) is a Danish cinematographer who was born on June 15, 1954 in Aalborg	Dan Laustsen (born 1954) is a Danish cinematographer who was born on June 15, 1954 in Aalborg. He graduated from the Danish National Film School in 1979, and is a member of the Danish Society of Cinematographers. His career spans four decades and he has been nominated and won many prestigious awards, chiefly the Robert Awards. Laustsen is best known for his work on the films Silent Hill, The League of Extraordinary Gentlemen, and Crimson Peak, where the visual side of The League of Extraordinary Gentlemen was hailed as a "visual treat" in Variety. Dan Laustsen has repeatedly collaborated with director Guillermo Del Toro, notably on the films Mimic and Crimson Peak.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Aalborg	http://dbpedia.org/resource/Søren_Kristensen	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aalborg	(**he=Søren Kristensen**): He was born at Aalborg	Søren Klitgaard Kristensen (born 13 May 1971) is a former Danish cricketer. Kristensen was a right-handed batsman who bowled slow left-arm orthodox. He was born at Aalborg, North Jutland County. Kristensen made his debut for Denmark in international cricket in the 1997 ICC Trophy against Malaysia. He played 9 matches in that year's competition, the last of which came against the Netherlands. Kristensen made his List A debut for Denmark in the 2000 ICC Emerging Nations Tournament against Zimbabwe A. During the tournament he played 4 further List A matches against the Netherlands, Scotland, Ireland and Kenya. These were Kristensen's only List A appearances for Denmark. In his 5 List A matches for Denmark, he scored 24 runs at a batting average of 8.00, with a high score of 13. With the ball he took 2 wickets at a bowling average of 51.00, with best figures of 1/14.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Battambang	http://dbpedia.org/resource/Kong_Bunchhoeun	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Battambang	(**his=Kong Bunchhoeun**): his work touched upon his hometown of Battambang	Kong Bunchhoeun (Khmer: គង្គ ប៊ុនឈឿន; 18 October 1939 – 17 April 2016) was a Khmer writer, novelist, songwriter, filmmaker, painter, and poet. Bunchhoeun composed more than 200 songs between the 1960s and the 1970s and contributed to “Golden Age” of films and songs in Cambodia. He composed a number of hit songs for Cambodia's greatest singer of all time, Sinn Sisamouth and the contemporary vocalist and singer Preap Sovath. Most of his work touched upon his hometown of Battambang, earning him the pen name “Master Poet of Sangkae River”. Bunchhoeun composed a number of poems and novels when Cambodian literature flourished in the 1960s, and he survived the Khmer regime partly as he wrote less towards the fall of Phnom Penh to the Khmer Rouge. Currently, there is no real reliable record as to how many novels and songs he might have written. Bunchhoeun’s most well-known work of literature, The Fate of Tat Marina, published in 2000, is a loosely fictionalised account of his niece Tat Marina’s affair with Svay Sitha, an undersecretary of state at the Council of Ministers, and the subsequent acid attack that left her suffering ghastly wounds. Marina identified Sitha’s wife, Khourn Sophal, as her attacker. An arrest warrant for Sophal was signed, but she was never arrested. As Bunchhoeun saw Marina’s story as an opportunity to speak out, he received death threats, fled to Thailand after 2000, and later sought an asylum in Norway in 2005. Bunchhoeun continued writing in self-exile, publishing at least 10 books from abroad.	
