number of equals =	1622
number of contains =	48
notInAbstractList =	8345
Appoaches:
	Sbj-Obj =	863
	Pronoun-Obj =	807
Extraction:
	In Sentence =	1534
	In Paragraph =	136
Blank Sentences =	4
Number of articles not found in 2016-10 wikipedia nif version =	33	James_%22Beg%22_Stewart,Mohammad_Said_Keruak,Cameron_%22Buck%22_Williams,Krzysztof_Mikołaj_%22the_Thunderbolt%22_Radziwiłł,Krzysztof_Mikołaj_%22the_Thunderbolt%22_Radziwiłł,C._E._%22Cap%22_Barham,Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,William_%22Billy%22_Nungesser,Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,C._H._%22Sammy%22_Downs,Priscilla_Paetsch,Priscilla_Paetsch,Howard_%22Bunny%22_Colvin,Helen_Giuliani,Yang_Ye__Yang_Ye__1,Yang_Ye__Yang_Ye__1,Marie_Hüni,David_Nevins_Sr.,Käte_Duncker,David_Nevins_Sr.,Grace_Hall_Hemingway,Belkis_Cuza_Malé,James_H._%22Jim%22_Brown,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,Temperance_%22Bones%22_Brennan,Mikołaj_Krzysztof_%22the_Orphan%22_Radziwiłł,John_%22Mad_Jack%22_Byron,Tuck),Tuck),Tuck),
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Equal	0	Abstract	In Sentence	Sbj-Obj		John Quincy Adams	http://dbpedia.org/resource/John_Adams	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Quincy_Adams	Adams was the father of John Quincy Adams	John Adams (October 30 [O.S. October 19] 1735 – July 4, 1826) was an American lawyer, author, statesman, and diplomat. He served as the second President of the United States (1797–1801) and the first Vice President (1789–97) and, as a Founding Father, he was a leader of American independence from Great Britain. Adams was a political theorist in the Age of Enlightenment who promoted republicanism and a strong central government. His innovative ideas were frequently published. He was also a dedicated diarist and correspondent, particularly with his wife and key advisor Abigail. He collaborated with his cousin, revolutionary leader Samuel Adams, but he established his own prominence prior to the American Revolution. After the Boston Massacre, he provided a successful (though unpopular) legal defense of the accused British soldiers, in the face of severe local anti-British sentiment and driven by his devotion to the right to counsel and the "protect[ion] of innocence". Adams was a delegate from Massachusetts to the Continental Congress, where he played a leading role in persuading Congress to declare independence. He assisted Thomas Jefferson in drafting the Declaration of Independence in 1776, and was its foremost advocate in the Congress. As a diplomat in Europe, he helped negotiate the eventual peace treaty with Great Britain, and acquired vital governmental loans from Amsterdam bankers. Adams was the primary author of the Massachusetts Constitution in 1780 which influenced American political theory, as did his earlier Thoughts on Government (1776). Adams' credentials as a revolutionary secured for him two terms as President George Washington's vice president (1789 to 1797) and also his own election in 1796 as the second president. In his single term as president, he encountered fierce criticism from the Jeffersonian Republicans, as well as the dominant faction in his own Federalist Party, led by his rival Alexander Hamilton. Adams signed the controversial Alien and Sedition Acts, and built up the army and navy in the face of an undeclared naval "Quasi-War" with France. The major accomplishment of his presidency was a peaceful resolution of the conflict in the face of Hamilton's opposition. Due to his strong posture on defense, Adams is "often called the father of the American Navy". He was the first U.S. president to reside in the executive mansion, now known as the White House. In 1800, Adams lost re-election to Thomas Jefferson and retired to Massachusetts. He eventually resumed his friendship with Jefferson upon the latter's own retirement by initiating a correspondence which lasted fourteen years. He and his wife established a family of politicians, diplomats, and historians now referred to as the Adams political family. Adams was the father of John Quincy Adams, the sixth President of the United States. He died on the fiftieth anniversary of the adoption of the Declaration of Independence. Modern historians in the aggregate have favorably ranked his administration.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Neville Chamberlain	http://dbpedia.org/resource/Joseph_Chamberlain	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Neville_Chamberlain	Chamberlain was the father, by different marriages, of Sir Austen Chamberlain and Prime Minister Neville Chamberlain	Joseph Chamberlain (8 July 1836 – 2 July 1914) was a British politician and statesman, who was first a radical Liberal then, after opposing Home Rule for Ireland, a Liberal Unionist, eventually serving as a leading imperialist in coalition with the Conservatives. He split both major British parties in the course of his career. Chamberlain made his career in Birmingham, first as a manufacturer of screws and then as a notable Mayor of the city. He was a radical Liberal Party member and a proponent of the Elementary Education Act 1870. As a self-made businessman, he had never attended university and had contempt for the aristocracy. He entered the House of Commons at 39 years of age, relatively late in life compared to politicians from more privileged backgrounds. Rising to power through his influence with the Liberal grassroots organisation, he served as President of the Board of Trade in Gladstone's Second Government (1880–85). At the time, Chamberlain was notable for his attacks on the Conservative leader Lord Salisbury, and in the 1885 general election he proposed the "Unauthorised Programme", which was not enacted, of benefits for newly enfranchised agricultural labourers, including the slogan promising "three acres and a cow". Chamberlain resigned from Gladstone's Third Government in 1886 in opposition to Irish Home Rule. He helped to engineer a Liberal Party split and became a Liberal Unionist, a party which included a bloc of MPs based in and around Birmingham. From the 1895 general election the Liberal Unionists were in coalition with the Conservative Party, under Chamberlain's former opponent Lord Salisbury. In that government Chamberlain promoted the Workmen's Compensation Act 1897. He served as Secretary of State for the Colonies, promoting a variety of schemes to build up the Empire in Asia, Africa, and the West Indies. He had some responsibility for causing and directing the Second Boer War (1899–1902) and was a dominant figure in the Unionist Government's re-election at the "Khaki Election" in 1900. In 1903, he resigned from the Cabinet to campaign for tariff reform (i.e. taxes included in the prices of imports instead of free trade). He obtained the support of most Unionist MPs for this stance, but the Party's split led to its landslide defeat at the 1906 general election. Some months later, shortly after public celebrations of his 70th birthday in Birmingham, he was disabled by a stroke, ending his public career. Despite never becoming Prime Minister, he was one of the most important British politicians of the late 19th and early 20th centuries, as well as a renowned orator and divisive politician. Winston Churchill later wrote of him that he was the man "who made the weather". Chamberlain was the father, by different marriages, of Sir Austen Chamberlain and Prime Minister Neville Chamberlain.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Oscar Wilde	http://dbpedia.org/resource/William_Wilde	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Oscar_Wilde	(**he=William Wilde**): He was the father of Oscar Wilde	Sir William Robert Wills Wilde MD, FRCSI, (March 1815 – 19 April 1876) was an Irish eye and ear surgeon, as well as an author of significant works on medicine, archaeology and folklore, particularly concerning his native Ireland. He was the father of Oscar Wilde.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Pete Best	http://dbpedia.org/resource/Mona_Best	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Pete_Best	Mona "Mo" Best (3 January 1924 – 9 October 1988) was born in India, and is best known as the mother of Pete Best	Mona "Mo" Best (3 January 1924 – 9 October 1988) was born in India, and is best known as the mother of Pete Best (b. 24 November 1941), who was an early member of The Beatles. Mona also had two other sons, Rory (b. 1944), and Vincent "Roag" Best (b. 1962). It was later confirmed that Roag's father was The Beatles' associate, Neil Aspinall, although he was not registered as the father on Roag's birth certificate. After moving to Liverpool from India, the Best family claim that Mona pawned all of her jewellery in 1954, and used the money to place a 33–1 bet on a horse named "Never Say Die"; using her winnings to buy a house in 1957. Mona later opened The Casbah Coffee Club in the cellar of the house as a venue for Rock 'n' Roll music. It was planned as a members-only club for her sons and their friends. The club was often referred to as The Casbah Club, or The Casbah. The Quarrymen: John Lennon, Paul McCartney, George Harrison and Ken Brown, frequently played at the Casbah instead of the Cavern Club, which had a jazz-only policy at that time. The Casbah Club cellar—with its original decoration—still exists. In 2006, the property was accorded a Grade II Heritage listing. Mona died in 1988, after a heart attack following a long illness.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Robert E. Lee	http://dbpedia.org/resource/Henry_Lee_III	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Robert_E._Lee	Henry Lee was the father of Civil War-era Confederate general Robert E. Lee	Henry Lee III (January 29, 1756 – March 25, 1818), also known as Light-Horse Harry Lee, was an early American Patriot who served as the ninth Governor of Virginia and as the Virginia Representative to the United States Congress. During the American Revolution, Lee served as a cavalry officer in the Continental Army and earned the nickname "Light-Horse Harry". Henry Lee was the father of Civil War-era Confederate general Robert E. Lee.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Erskine Hamilton Childers	http://dbpedia.org/resource/Robert_Erskine_Childers	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Erskine_Hamilton_Childers	Robert Caesar Childers; the cousin of Hugh Childers and Robert Barton; and the father of the fourth President of Ireland, Erskine Hamilton Childers	Robert Erskine Childers DSC (25 June 1870 – 24 November 1922), universally known as Erskine Childers, /ˈɜːrskᵻn ˈtʃɪldərz/ was the author of the influential novel The Riddle of the Sands and an Irish nationalist who smuggled guns to Ireland in his sailing yacht Asgard. He was executed by the authorities of the nascent Irish Free State during the Irish Civil War. He was the son of British Orientalist scholar Robert Caesar Childers; the cousin of Hugh Childers and Robert Barton; and the father of the fourth President of Ireland, Erskine Hamilton Childers.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Natasha Gregson Wagner	http://dbpedia.org/resource/Natalie_Wood	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Natasha_Gregson_Wagner	(**she=Natalie Wood**): She had one daughter by each husband: actress Natasha Gregson Wagner	Natalie Wood (born Natalie Zacharenko; July 20, 1938 – November 28 or 29, 1981) was an American film and television actress. She is known for her screen roles in Miracle on 34th Street, Splendor in the Grass, Rebel Without a Cause, The Searchers, and West Side Story. She first worked in films as a child, then became a successful Hollywood star as a young adult, receiving three Academy Award nominations before she was 25 years old. Wood began acting in movies at the age of four and, at age eight, was given a co-starring role with Maureen O'Hara in the classic Christmas film Miracle on 34th Street. As a teenager, her performance in Rebel Without a Cause (1955) earned her a nomination for the Academy Award for Best Supporting Actress. She starred in the musical films West Side Story (1961) and Gypsy (1962), and received Academy Award for Best Actress nominations for her performances in Splendor in the Grass (1961) and Love with the Proper Stranger (1963). Her career continued with films such as Bob & Carol & Ted & Alice (1969). After this, she took a break from acting and had two children, appearing in only three theatrical films during the 1970s. She was married to actor Robert Wagner twice, and to producer Richard Gregson. She had one daughter by each husband: actress Natasha Gregson Wagner and Courtney Wagner. Her younger sister Lana Wood is also an actress. Wood starred in several television productions, including a remake of the film From Here to Eternity (1979) for which she won a Golden Globe Award. During her career, her films represented a "coming of age" for both her and Hollywood films in general.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Natasha Richardson	http://dbpedia.org/resource/Vanessa_Redgrave	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Natasha_Richardson	Redgrave family of actors, she is the daughter of Sir Michael Redgrave and Lady Redgrave (the actress Rachel Kempson), the sister of Lynn Redgrave and Corin Redgrave, the mother of actresses Joely Richardson and Natasha Richardson	Vanessa Redgrave, CBE (born 30 January 1937) is an English actress of stage, screen and television, as well as a political activist. She is a 2003 American Theatre Hall of Fame inductee, and received the 2010 BAFTA Fellowship. Redgrave rose to prominence in 1961 playing Rosalind in As You Like It with the Royal Shakespeare Company and has since starred in more than 35 productions in London's West End and on Broadway, winning the 1984 Olivier Award for Best Actress in a Revival for The Aspern Papers, and the 2003 Tony Award for Best Actress in a Play for the revival of Long Day's Journey into Night. She also received Tony nominations for The Year of Magical Thinking and Driving Miss Daisy. On screen, she has starred in more than 80 films and is a six-time Oscar nominee, winning the Academy Award for Best Supporting Actress for the title role in the film Julia (1977). Her other nominations were for Morgan: A Suitable Case for Treatment (1966), Isadora (1968), Mary, Queen of Scots (1971), The Bostonians (1984) and Howards End (1992). Among her other films are A Man for All Seasons (1966), Blowup (1966), Camelot (1967), The Devils (1971), Murder on the Orient Express (1974), Prick Up Your Ears (1987), Mission: Impossible (1996), Atonement (2007), Coriolanus (2011) and The Butler (2013). Redgrave was proclaimed by Arthur Miller and Tennessee Williams as "the greatest living actress of our times", and has won the Oscar, Emmy, Tony, BAFTA, Olivier, Cannes, Golden Globe, and the Screen Actors Guild awards. A member of the Redgrave family of actors, she is the daughter of Sir Michael Redgrave and Lady Redgrave (the actress Rachel Kempson), the sister of Lynn Redgrave and Corin Redgrave, the mother of actresses Joely Richardson and Natasha Richardson, the aunt of British actress Jemma Redgrave, and the mother-in-law of actor Liam Neeson.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Clifton R. Breckinridge	http://dbpedia.org/resource/John_C._Breckinridge	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Clifton_R._Breckinridge	Breckinridge family, he was the grandson of U.S. Attorney General John Breckinridge, son of Kentucky Secretary of State Cabell Breckinridge and father of Arkansas Congressman Clifton R. Breckinridge	John Cabell Breckinridge (January 16, 1821 – May 17, 1875) was a lawyer, politician, and soldier from the U.S. state of Kentucky. He represented the state in both houses of Congress and in 1857, became the 14th and youngest-ever Vice President of the United States (1857–61). He served in the U.S. Senate during the outbreak of the American Civil War, but was expelled after joining the Confederate Army. He remains the only Senator of the United States convicted of treason against the United States of America by the Senate. He was appointed Confederate Secretary of War late in the war. A member of the Breckinridge family, he was the grandson of U.S. Attorney General John Breckinridge, son of Kentucky Secretary of State Cabell Breckinridge and father of Arkansas Congressman Clifton R. Breckinridge. After non-combat service in the Mexican–American War, Breckinridge was elected as a Democrat to the Kentucky House of Representatives in 1849 where he took a states' rights position against legal interference with slavery. Elected to the U.S. House of Representatives in 1851, he allied with Stephen A. Douglas in support of the Kansas–Nebraska Act. After reapportionment in 1854 made his re-election unlikely, he declined to run for another term. He was nominated for vice-president at the 1856 Democratic National Convention to balance a ticket headed by Pennsylvanian James Buchanan. The Democrats won the election, but Breckinridge had little influence with Buchanan and, as presiding officer of the Senate, could not express his opinions in that body's debates. In 1859, he was elected to succeed U.S. Senator John J. Crittenden at the end of Crittenden's term in 1861. After Southern Democrats walked out of the 1860 Democratic National Convention, the party's northern and southern factions held rival conventions in Baltimore, Maryland that nominated Douglas and Breckinridge, respectively, for president. A third party, the Constitutional Union Party, nominated John Bell. These three men split the Southern vote, allowing Republican Abraham Lincoln to win the election, even though Breckinridge carried most of the Southern states. Taking his seat in the Senate, he urged compromise to preserve the Union although seven states had already seceded. Unionists took control of the state legislature when Kentucky's neutrality was breached. After this occurred, Breckinridge fled behind Confederate battle lines where he was commissioned a brigadier general; he was then expelled from the Senate. Following the Battle of Shiloh in April 1862, he was promoted to major general, and in October he was assigned to the Army of Mississippi under General Braxton Bragg. After Bragg charged that Breckinridge's drunkenness had contributed to Confederate defeats at Stone River and Missionary Ridge, he was transferred to the Trans-Allegheny Department, where he won his most significant victory at the Battle of New Market. After participating in Jubal Early's 1864 campaigns in the Shenandoah Valley, Breckinridge was charged with defending Confederate supplies in Tennessee and Virginia. In February 1865, Confederate President Jefferson Davis appointed him Secretary of War. Concluding that the war was hopeless, he urged Davis to arrange a national surrender. After the fall of the Confederate capital at Richmond, he ensured the preservation of Confederate military and governmental records. He then fled to Cuba, Great Britain, and finally, to Canada. In exile, he toured Europe from August 1866 to June 1868. When President Andrew Johnson extended amnesty to all former Confederates in late 1868, he returned to Kentucky, but resisted all encouragement to resume his political career. Issues from war injuries sapped his health, and after two operations, he died on May 17, 1875.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Alan G. Poindexter	http://dbpedia.org/resource/John_Poindexter	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Alan_G._Poindexter	(**he=John Poindexter**): He is the father of NASA astronaut and U.S. Navy Captain Alan G. Poindexter	John Marlan Poindexter (born August 12, 1936) is a retired United States naval officer and Department of Defense official. He was Deputy National Security Advisor and National Security Advisor for the Reagan administration. He was convicted in April 1990 of multiple felonies as a result of his actions in the Iran–Contra affair, but his convictions were reversed on appeal in 1991. More recently, he served a brief stint as the director of the DARPA Information Awareness Office for the George W. Bush administration. He is the father of NASA astronaut and U.S. Navy Captain Alan G. Poindexter.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Simon Hugh Holmes	http://dbpedia.org/resource/John_Holmes_(Nova_Scotia_politician)	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Simon_Hugh_Holmes	(**he=John Holmes (Nova Scotia politician)**): He was the father of Nova Scotia premier Simon Hugh Holmes	John Holmes (1 March 1789 – 3 June 1876) was a Canadian politician. He was born in Ross-shire, Scotland in 1789 and came to Pictou County, Nova Scotia with his family in 1803. Prior to Canadian Confederation in 1867, he represented Pictou County in the Nova Scotia House of Assembly from 1836 to 1847 and from 1851 to 1855. Holmes then served in the Legislative Council of Nova Scotia from 1858 to 1867. Following Confederation, he was appointed by royal proclamation to the newly formed Canadian Senate on 23 October 1867. A Conservative, he represented the Senate district of Nova Scotia until his death. He was the father of Nova Scotia premier Simon Hugh Holmes.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Jean Casselman Wadds	http://dbpedia.org/resource/William_Earl_Rowe	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Jean_Casselman_Wadds	(**he=William Earl Rowe**): he and his daughter, Jean Casselman Wadds	William Earl Rowe, PC (May 13, 1894 – February 9, 1984), was a politician in Ontario, Canada. He served as the 20th Lieutenant Governor of Ontario from 1963 to 1968. He also had four children, one of which died during labour. Rowe was born in Hull, Iowa of Canadian parents in 1894. He moved to Ontario with his family at the age of two and grew up to become a farmer and cattle breeder. He was reeve of the township of West Gwillimbury from 1919 to 1923. Rowe served as a Member of Provincial Parliament from 1923 to 1925, and was then elected to the House of Commons, where he served until 1935. From 1936 to 1938, he was leader of Conservative Party of Ontario though, as he did not have a seat in the legislature George S. Henry remained Leader of the Opposition. In the public mind, the cause of labour was identified with the American Congress of Industrial Organizations and communism. During the 1937 provincial election when Liberal premier Mitchell Hepburn was railing against the C.I.O's attempt to unionize General Motors and the supposed threat posed by organized labour, Rowe refused to take a stand against the C.I.O. and repeatedly asserted that: "the issue was not law and order but the right of free association." At the time the Conservatives were strongly associated with the Orange Order which had long held a pro-labour position. Rowe's stance resulted in George A. Drew breaking with the party in order to run as an "Independent Conservative" in the 1937 election in opposition to Rowe's position. Rowe failed to win his seat in the 1937 provincial election and successfully ran in a by-election held in November 1937 to regain the seat in the federal House of Commons he had resigned from two months earlier to run in the provincial election. He was succeeded as leader by former rival Drew. Drew went on to serve as Premier of Ontario in the 1940s before moving to federal politics. Rowe served in the House of Commons until 1962. On two occasions (1954–1955 and 1956) when George Drew, who had by this point become federal PC leader, was unable to perform his duties due to ill health, Rowe served as acting leader of the official opposition. From 1958 to 1962, he and his daughter, Jean Casselman Wadds, were the only father and daughter to ever sit together in Parliament. Rowe was lieutenant governor of Ontario from 1963 to 1968. A champion and supporter of agriculture and rural affairs, particularly harness horse racing, he died in 1984 at Newton Robinson, Ontario. The Honourable Earl Rowe Public School in Bradford, Ontario, and Earl Rowe Provincial Park, near Alliston are named in his honour.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Mao Anying	http://dbpedia.org/resource/Yang_Kaihui	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mao_Anying	(**she=Yang Kaihui**): She had three children with Mao Zedong: Mao Anying	Yáng Kāihuì (simplified Chinese: 杨开慧; traditional Chinese: 楊開慧; courtesy name: Yúnjǐn (simplified Chinese: 云锦; traditional Chinese: 雲錦); November 6, 1901 – November 14, 1930) was the second wife of Mao Zedong, whom he married in 1920. She had three children with Mao Zedong: Mao Anying, Mao Anqing, and Mao Anlong. Her father was Yang Changji, the head of the Hunan First Normal School and one of Mao’s favorite teachers.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Alex Wolff	http://dbpedia.org/resource/Polly_Draper	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Alex_Wolff	(**she=Polly Draper**): she also wrote her directing debut The Naked Brothers Band: The Movie and created and produced the Nickelodeon musical comedy series The Naked Brothers Band (2007–09)—portraying her sons Nat and Alex Wolff	Polly Carey Draper (born June 15, 1955) is an American actress, writer, producer, and director. Draper received several awards, including a Writers Guild of America Award (WGA), and is noted for speaking in a "trademark throaty voice." She first gained recognition for her role in the ABC primetime television drama Thirtysomething (1987–91). Draper co-starred in her screenwriting debut The Tic Code (1998) and Off-Broadway in her play Getting Into Heaven (2003). In mid-2004, she also wrote her directing debut The Naked Brothers Band: The Movie and created and produced the Nickelodeon musical comedy series The Naked Brothers Band (2007–09)—portraying her sons Nat and Alex Wolff—which won her a WGA for Children's Script: Long Form or Special.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Denise Juneau	http://dbpedia.org/resource/Carol_Juneau	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Denise_Juneau	(**she=Carol Juneau**): She is the mother of Montana Superintendent of Public Instruction Denise Juneau	Carol C. Juneau is a Democratic Party member of the Montana Senate, representing District 8 since 2007. Earlier she was a member of the Montana House of Representatives from 1998 through 2007. She is the mother of Montana Superintendent of Public Instruction Denise Juneau.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Todd Fisher	http://dbpedia.org/resource/Eddie_Fisher_(singer)	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Todd_Fisher	Fisher is the father of Carrie Fisher and Todd Fisher	Edwin Jack "Eddie" Fisher (August 10, 1928 – September 22, 2010) was an American entertainer. He was the most successful pop singles artist of the first half of the 1950s, selling millions of records and hosting his own TV show. Fisher left his first wife, actress Debbie Reynolds, to marry Reynolds' best friend, actress Elizabeth Taylor, when Taylor's husband, film producer Mike Todd, died. This event garnered scandalous and unwelcome publicity for Fisher. He later married Connie Stevens. Fisher is the father of Carrie Fisher and Todd Fisher (with Reynolds), Joely Fisher and Tricia Leigh Fisher (with Stevens). He is known for his popular song "My Mom".	
Equal	0	Abstract	In Sentence	Sbj-Obj		Gideon Adams	http://dbpedia.org/resource/Samuel_Adams_(Loyalist)	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Gideon_Adams	Adams' sons served in his ranger company, with his eldest son Gideon Adams	Dr. Samuel Adams (1730 – January, 1810) was a physician, surgeon, farmer, land owner, and loyalist soldier, from Arlington, Vermont. Samuel Adams was born in Stratford, Fairfield County, Connecticut Colony, British North America, British Empire, now present-day Stratford, Fairfield County, Connecticut, in 1730. In 1764, he moved with his family to Arlington in the New Hampshire Grants. On several occasions, Adams served as representative and negotiator, for Arlington and the other surrounding towns. In 1774, Adams came into conflict with Ethan Allen's Green Mountain Boys for dissenting with their land title policy. After a brief trial, Adams' captors had him tied to a chair and hung from the sign post, of the Catamount Tavern, as a public humiliation. In 1776, Dr. Adams was captured by Whigs, for his British Loyalist sympathies and he and his sons were imprisoned. Adams escaped and fled north, to Canada, reaching the British lines, in Quebec. Joining the King's Army, Adams served, during the Lake Champlain campaign, in 1776 and raised an independent, Loyalist company, known as Adams' Rangers, which served, under British General John Burgoyne, in the Saratoga campaign of 1777. Four of Adams' sons served in his ranger company, with his eldest son Gideon Adams, acting as Ensign. Following the war, Adams and his sons settled in Southeastern Ontario, alongside other disbanded British Loyalist troops and their families. In January, 1810, Samuel Adams died in Edwardsburgh, Upper Canada, British North America, British Empire, now present-day Edwardsburgh, Ontario, Canada,at the age of 80.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Sandip Ray	http://dbpedia.org/resource/Bijoya_Ray	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Sandip_Ray	Bijoya Ray (Bengali pronunciation: [Bijôea Rae]; 4 April 1921 – 2 June 2015) was the wife of the Indian filmmaker Satyajit Ray. Their son Sandip Ray	Bijoya Ray (Bengali pronunciation: [Bijôea Rae]; 4 April 1921 – 2 June 2015) was the wife of the Indian filmmaker Satyajit Ray. Their son Sandip Ray is also a film director. Bijoya and Satyajit were first cousins. After a long courtship, they were married in 1949. Bijoya Ray acted and sang playback song in a Bengali movie called Shesh Raksha in 1944 and also acted in the documentary Gaach (The Tree) by Catherine Berge in 1998. She died in Kolkata on 2 June 2015, aged 94, after suffering from acute pneumonia.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Mahfuz Anam	http://dbpedia.org/resource/Abul_Mansur_Ahmed	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mahfuz_Anam	(**he=Abul Mansur Ahmed**): He was the father of Mahfuz Anam	Abul Mansur Ahmed (3 September 1898 – 18 March 1979) was a Bangladeshi littérateur, politician and journalist. He was the father of Mahfuz Anam, journalist and editor of The Daily Star.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bamm-Bamm Rubble	http://dbpedia.org/resource/Betty_Rubble	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Bamm-Bamm_Rubble	Rubble and the adoptive mother of Bamm-Bamm Rubble	Elizabeth "Betty" Jean Rubble is a cartoon character in the television animated series The Flintstones and its spin-offs and live-action motion pictures. She is the black-haired wife of caveman Barney Rubble and the adoptive mother of Bamm-Bamm Rubble. Her best friends are her next-door neighbors, Fred and Wilma Flintstone. Betty lives in the fictional prehistoric town of Bedrock, a world where dinosaurs coexist with cavepeople and the cavepeople enjoy primitive versions of modern conveniences such as telephones, automobiles and washing machines. Betty's personality was based on that of Trixie Norton, wife of Ed Norton on the 1950s television series The Honeymooners; each of the four of the series' principal adult characters is an analogue of a Honeymooners character. Much as Trixie spent a lot of her time socializing with Alice Kramden, Betty spent a lot of her time socializing with Wilma, and the two would often end up working together to bail their husbands out of whatever scheme of Fred's had landed them in trouble.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Al Gore	http://dbpedia.org/resource/Albert_Gore_Sr.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Al_Gore	(**he=Albert Gore Sr.**): He was the father of Al Gore	Albert Arnold "Al" Gore Sr. (December 26, 1907 – December 5, 1998) was an American politician, who served as a U.S. Representative and a U.S. Senator for the Democratic Party from Tennessee. He was the father of Al Gore, the 45th Vice President of the United States (1993–2001).	
